,mean,sd,eti89_lb,eti89_ub,ess_bulk,ess_tail,r_hat,mcse_mean,mcse_sd
"delta_beta_state_mean[21, NE]",0.32287631268269584,0.1882679679076012,0.0233875878600678,0.6266660884876818,189.33147715272963,245.5976601603831,1.0200441459706235,0.013683595732167667,0.008961871285307784
"delta_beta_state_mean[21, NV]",0.03650037817298851,0.10961267386111774,-0.1218459122667051,0.21479586342511678,112.79133227615387,110.00659930965242,1.0325649500356913,0.010679491313530288,0.00970496701122404
"delta_beta_state_mean[21, NH]",0.0712454717451109,0.1377086709365481,-0.1459867909631285,0.29376133182366443,291.5542744122378,302.19332443492914,1.0046213411647436,0.007914502717773279,0.005531229047027639
"delta_beta_state_mean[21, NJ]",0.130450904720928,0.09888056673701416,-0.016143863560269405,0.30023194640678746,284.0222548204058,325.2513225906174,1.0099664136172657,0.005915134883642224,0.003999366750828758
"delta_beta_state_mean[21, NM]",0.07774111926800453,0.08910028853145932,-0.06212733447665554,0.2300672973754401,305.9571594477366,263.28319871394416,1.011242818784265,0.005114031707166058,0.0033076911770422027
"delta_beta_state_mean[21, NY]",0.005994135635190409,0.085926069429998,-0.13058397687090914,0.15587472396259425,336.3376624772295,320.6839484485424,1.005322577009989,0.004734659772948863,0.003332882817638357
"delta_beta_state_mean[21, NC]",0.07043052456640198,0.08080377204419938,-0.05122103666687243,0.2029549851036233,294.41804358448394,307.9007292537398,1.0037161500888747,0.004700422296354033,0.0032301035841597004
"delta_beta_state_mean[21, ND]",0.21237781786240403,0.08486863135612249,0.0921951712671023,0.36056126675910694,211.93635708834924,225.07273035628077,1.0241139165242972,0.005952998944382812,0.004261464217122951
"delta_beta_state_mean[21, OH]",0.28102959510490266,0.08475366445192486,0.15457164513208901,0.4272251477305527,179.48915301119902,175.4765061990048,1.019827557231944,0.006646795575679781,0.005030751140744771
"delta_beta_state_mean[21, OK]",0.2768987370867968,0.0804693987708005,0.15986539815468093,0.4147709061860519,169.40742482797162,157.0263322827066,1.0304987788223063,0.006557894763382992,0.004714946866433764
"delta_beta_state_mean[21, OR]",0.2893875693844642,0.08313367224414028,0.17082730769363144,0.4231591854708693,136.75508355134542,241.79982077256457,1.0393773729819242,0.007774174544011957,0.005452829027990235
"delta_beta_state_mean[21, PA]",0.33066805386914433,0.07652850870291707,0.21362313156114845,0.46104006232099143,91.61829555129908,229.17022934123767,1.0460590430620578,0.007726394988360913,0.005466266565671727
"delta_beta_state_mean[21, RI]",0.33561908394222767,0.07747049475234091,0.22127421305079195,0.4692791173467932,163.52460654616294,244.72638181503976,1.0331883793364163,0.005641402398882052,0.0040427441899708524
"delta_beta_state_mean[21, SC]",0.29779424442071034,0.07372998564977193,0.19081687142578346,0.43036638224368723,263.68078808660186,138.97885297819028,1.0222072353557607,0.005010032677372117,0.0037183656678485572
"delta_beta_state_mean[21, SD]",0.29135146363980413,0.07877798213045444,0.1730318065657675,0.43842786126080613,249.33422615891624,98.53892522400056,1.0193412984392238,0.005339470880368562,0.004075056772407123
"delta_beta_state_mean[21, TN]",0.33494290753179645,0.0767115937535377,0.22529760575583235,0.47577847372817705,211.6867488647895,188.4592127616689,1.0364194559269604,0.005512007261243842,0.004120398585174376
"delta_beta_state_mean[21, TX]",0.3216966738012108,0.07927127492050906,0.20540911915187116,0.4659898461360268,188.65841171335342,192.9028737737308,1.0241536533480282,0.005840800154805778,0.004199196738066037
"delta_beta_state_mean[21, UT]",0.19031062108193944,0.0736074654984467,0.08087093438842861,0.3067208439198696,214.05241334385934,175.75096307803065,1.0232742847691225,0.005061492623954997,0.003674192117713122
"delta_beta_state_mean[21, VT]",0.05636057798026273,0.07176120080160782,-0.05357307123979909,0.16319951258595874,239.1266776231112,210.54071099652293,1.0170347759496297,0.004610252588378251,0.003599948847171447
"delta_beta_state_mean[21, VA]",0.04595049336846769,0.06994733990918671,-0.060545007620922235,0.1663247366070374,195.24223116516893,227.51887042039925,1.023887664672848,0.005143318140159369,0.0037736609914756332
"delta_beta_state_mean[21, WA]",0.10180703453720025,0.07772642468947968,-0.0138176235037702,0.23683634108494817,150.75718334794843,191.71021863795642,1.0292139172216674,0.006381015168516657,0.004670879267229625
"delta_beta_state_mean[21, WV]",0.13706657715690457,0.07717370516053744,0.016138081599948513,0.2734718604070937,104.16032104063197,225.1743628514669,1.0353445081526684,0.0073448237577756195,0.005119279659613365
"delta_beta_state_mean[21, WI]",0.16297728609407605,0.08146350476214845,0.04712438118004969,0.29641441652195477,79.18567940660192,178.9406628145333,1.0419518232742448,0.00859833671954965,0.005885132365064263
"delta_beta_state_mean[21, WY]",0.21712816412271452,0.085926160360826,0.10020490898318545,0.3585791580677053,60.61919374768655,170.7783363375741,1.0519596590787739,0.010411012509213731,0.007164851668440119
"delta_beta_state_mean[21, PR]",0.2688488705695063,0.09550878538541255,0.13137041079573017,0.42235731381108915,55.94088034371627,231.94702594392933,1.0588674040455144,0.012377826542941188,0.008873794059535967
"delta_beta_state_mean[22, AL]",0.26360410592529526,0.09823759932834013,0.12023142489255977,0.4298015892911872,53.04240576807743,189.92955193462709,1.057289513580784,0.013044536397377838,0.009609819368738372
"delta_beta_state_mean[22, AK]",0.21761426036717724,0.10062674328169131,0.06394864377225488,0.3830908741732988,86.59092999986878,136.728353396876,1.0441886501398725,0.01033389798423315,0.007786617678143497
"delta_beta_state_mean[22, AZ]",0.1982287595603631,0.10313748286903505,0.04551987336464846,0.373571806879216,94.15190570106131,110.65671208352141,1.0456239667636322,0.010093709921504036,0.007500116860035504
"delta_beta_state_mean[22, AR]",0.22745964543495112,0.10687781190973206,0.0682717035520065,0.41264624252272797,59.62707717040343,154.06833572177445,1.0571286018666717,0.012968199484393652,0.009009072732838724
"delta_beta_state_mean[22, CA]",0.27706289725341454,0.10986979700623538,0.11540107774484436,0.457939355866546,51.62708373347182,56.60449283461255,1.0667988888869135,0.014356415051134202,0.010075058116577862
"delta_beta_state_mean[22, CO]",0.3078726975836036,0.10995848983782179,0.13868576163522625,0.47659687586124744,40.519460730354275,35.70912680568182,1.0698021975872951,0.016725766704888755,0.01208250619506951
"delta_beta_state_mean[22, CT]",0.2688138616978773,0.11178507380886991,0.0977055961333287,0.447139538240863,46.408037237163214,64.26837913540655,1.0587810310020198,0.015983771151098822,0.011685047800694844
"delta_beta_state_mean[22, DE]",0.167825143498998,0.11372590667839236,-0.00961761162707446,0.35402458223958777,72.19163325225085,242.9227717293788,1.0451644658673638,0.012903792731047605,0.009708595155330653
"delta_beta_state_mean[22, DC]",0.1494091997035591,0.11057921498746476,-0.006929229685567187,0.3372875211678669,68.8413085850124,209.37388367133693,1.0482473714720644,0.011945571637468292,0.009568756379849658
"delta_beta_state_mean[22, FL]",0.24711715313705562,0.1283860577388411,0.053683972152894124,0.4588382061525521,77.04116953195602,126.87774424386134,1.0385131802883014,0.014679380968161189,0.011615060190310554
"delta_beta_state_mean[22, GA]",0.147368298723384,0.1623806812266168,-0.10560984325143773,0.4192332251745109,140.32832159588176,241.41017765129186,1.034814787859011,0.013654165075797982,0.00957848787312156
"delta_beta_state_mean[22, HI]",0.05959672515712521,0.08584974987795267,-0.07577467936071111,0.2038784076085653,87.54081161166924,163.76000151323151,1.0460227639700714,0.0091577836226104,0.0064509824644291185
"delta_beta_state_mean[22, ID]",0.07024268996443216,0.12331752554107626,-0.1338783595160474,0.2705615991993748,278.159694319121,312.1395752604135,1.0199352767409404,0.007446191880950723,0.005410024382900406
"delta_beta_state_mean[22, IL]",0.11881543610127973,0.08085832756521578,-0.006282150749640333,0.2501291149998355,300.0176242773555,282.5703435696559,1.0279089731136126,0.004628735448739955,0.003269463446898548
"delta_beta_state_mean[22, IN]",0.1641991560428724,0.08196218555778963,0.03562948923652041,0.30215609892376216,343.8322506356383,292.65829773632066,1.0278314526008479,0.004376303820880953,0.0028651219605118528
"delta_beta_state_mean[22, IA]",0.17235101331576,0.0793529819610767,0.04954331550272204,0.2987508099424171,324.5266935544021,216.25964826613918,1.009415297837148,0.004386347524235779,0.0033861214459506056
"delta_beta_state_mean[22, KS]",0.11819300195665815,0.0742925437257477,-0.003527458552442867,0.24365379742515703,286.93075586810176,307.84014166864995,1.0045590620742029,0.004411854802335217,0.0032038881381134723
"delta_beta_state_mean[22, KY]",0.055041672443718735,0.07581043981388885,-0.06564091964247651,0.1807202804226861,296.5771756293106,258.0780021376191,0.9977616102753498,0.004384826324882793,0.003058055966773537
"delta_beta_state_mean[22, LA]",0.07297323317238852,0.07580490335634876,-0.04778868084687974,0.19431547289991385,280.0141495057653,272.2935954483821,0.9964885882285568,0.0045321768351568896,0.0031283544802624902
"delta_beta_state_mean[22, ME]",0.15402511188390616,0.07261597443796258,0.03791516677649875,0.2740242166150723,259.0733853528699,296.1595846521376,1.003982027837987,0.004572929620398526,0.002953438051861522
"delta_beta_state_mean[22, MD]",0.20616736714347858,0.07412584522965386,0.09288551004333069,0.3344629618083569,257.4009207395383,364.3124647361983,1.0105307159930825,0.004607303105622001,0.003088314010999536
"delta_beta_state_mean[22, MA]",0.20733126579429295,0.06570685136612263,0.10761123226466221,0.3146406669359422,289.83323531512855,342.8448787889371,1.0110137583845318,0.0038701379735792967,0.00302654662407234
"delta_beta_state_mean[22, MI]",0.19948773114082174,0.06295759066447791,0.09962247574468429,0.3089618894447247,317.0091465504912,366.43417902866196,1.0042850101995182,0.0034494024897742787,0.0026854781366707774
"delta_beta_state_mean[22, MN]",0.22268867391328329,0.05861069886782824,0.13291655659320253,0.3190965644497883,373.00404466817105,297.4917712277573,0.995205887150897,0.0030232607303402456,0.0023677981241198563
"delta_beta_state_mean[22, MS]",0.3064191723762377,0.06214176075601357,0.20739259517708636,0.4047139623599997,330.06152136944235,213.42301382808424,0.9947276192337415,0.003468398314955503,0.002464339690091146
"delta_beta_state_mean[22, MO]",0.40664069830188865,0.06058016230197442,0.3125561719289958,0.5023334447236257,246.9833654120179,292.91822182353945,1.0093783639563365,0.003869534964463044,0.00269812204682928
"delta_beta_state_mean[22, MT]",0.36771775530527423,0.06738893916610081,0.2597527545372982,0.4806829706053502,238.34926285011733,236.61218238104544,1.015062655758034,0.004386847633939747,0.0029103110701484626
"delta_beta_state_mean[22, NE]",0.10672332947469583,0.06495732824268095,0.007802892551156752,0.21785748623343776,243.06305695666603,234.35230568198932,1.0114765363710863,0.004246696963561553,0.00295829897365302
"delta_beta_state_mean[22, NV]",-0.12121857402782664,0.06562508227697972,-0.22085492016338448,-0.016295762839809425,211.6791405188498,260.3210166752368,1.0259507436363475,0.004531519393445865,0.0032753101227347395
"delta_beta_state_mean[22, NH]",-0.0610509139851735,0.06648448983470329,-0.16509285219834693,0.04986130124852969,211.19565365886538,232.40338298489664,1.0169971531694102,0.004582611013046429,0.0030985750585235724
"delta_beta_state_mean[22, NJ]",0.10481509590126023,0.07214263735560437,-0.006774006527884274,0.21930655938304064,214.3916068153132,220.52749809001435,1.0056153990218553,0.00493667707397891,0.00328810338581391
"delta_beta_state_mean[22, NM]",0.1360908569359924,0.07210295197368313,0.02226757335650321,0.24537610362018802,193.01591430044533,214.767515463803,1.0093033354606578,0.005193416119855883,0.0033926247405788802
"delta_beta_state_mean[22, NY]",0.0812894959307485,0.07865211488164833,-0.04309327456148767,0.2125400297404626,199.089878678227,262.56204350984655,1.017940449661602,0.0055828807491808945,0.0036809147756973084
"delta_beta_state_mean[22, NC]",0.07437629780398425,0.07796371560838691,-0.043748979075732164,0.21132215263789472,200.60391623273844,225.37343065693432,1.0272235146628472,0.0055400884593035556,0.0038803427068372326
"delta_beta_state_mean[22, ND]",0.11280776584309454,0.08023451650874848,-0.008956457514448178,0.24638500921295006,181.65676257170446,241.3556906540345,1.0255774158757434,0.0060237817414224145,0.004356498033161442
"delta_beta_state_mean[22, OH]",0.1275400609794527,0.08314330932976936,0.0028273134365856692,0.27370038327713697,208.5752252237421,257.3270322098074,1.0140048535695614,0.005723450529834533,0.004031741379909606
"delta_beta_state_mean[22, OK]",0.10520300011384767,0.0871565485652027,-0.023646550655239535,0.2457615521660852,208.6649804357893,284.91443215681863,1.006124552539583,0.005955439951110345,0.004219195737521441
"delta_beta_state_mean[22, OR]",0.0718250360394684,0.08314665216481607,-0.055291071741675114,0.20991580527762177,212.18046897995148,297.38365459714066,1.01049904375738,0.005650180426214042,0.003995866177596395
"delta_beta_state_mean[22, PA]",0.046195677480060204,0.07880445254440861,-0.06306298040807054,0.1834163033502957,231.58727033304677,296.0160631821774,1.0281208484852886,0.005205031159686225,0.0038716682781512793
"delta_beta_state_mean[22, RI]",0.038887658979180825,0.07930736013899577,-0.07294064351494109,0.1728937117780061,196.5434572432927,258.2980173030697,1.0259201546331254,0.005896743056526158,0.004468977056320401
"delta_beta_state_mean[22, SC]",0.039701368878711285,0.08752742622990028,-0.08605615903089575,0.1876146577990344,204.25098211976885,200.11721234137883,1.002873385275006,0.006132368713397128,0.005016834869388825
"delta_beta_state_mean[22, SD]",0.010877029468758992,0.09206691135019675,-0.12629605443693395,0.16910546140952923,211.8104007663856,194.02337451084463,1.0011092813307287,0.00642058161836812,0.00518431674608995
"delta_beta_state_mean[22, TN]",-0.036517852034067474,0.09655673409769452,-0.18296908296196887,0.11655590349430166,235.94249592652048,250.19915402635905,1.0180496043788398,0.006311672019495975,0.004132661830148536
"delta_beta_state_mean[22, TX]",0.00700596957336928,0.10540238589922897,-0.15425567571987317,0.20096053173316697,282.9010359646106,337.91075227418986,1.0151203427928333,0.006239966819619796,0.0041527730272898486
"delta_beta_state_mean[22, UT]",0.1447698409790921,0.14886878880735732,-0.06171068765793304,0.4032488576712338,290.60618918698606,268.4833245619165,1.0044926228107531,0.008792032519005464,0.0066422052872419654
"delta_beta_state_mean[22, VT]",0.07562297428789048,0.19043158675257013,-0.22065572076822867,0.3761653888626312,262.51193725578656,253.32956879604436,1.0110217363448635,0.011714090458112428,0.008374446087997676
"delta_beta_state_mean[22, VA]",-0.05316391026644005,0.13930658191042442,-0.27218101136702605,0.16492986293221937,84.73798620062685,101.94232699054994,1.0502664148571164,0.01523342076386107,0.01158629487064017
"delta_beta_state_mean[22, WA]",0.17701432411607473,0.2651956396880263,-0.2722685746914671,0.5693559377327041,368.56726895480614,309.4485161260454,1.0034075181440938,0.014457401330264134,0.010728362828131197
"delta_beta_state_mean[22, WV]",0.1827832132213137,0.19899885398960365,-0.16233264651866147,0.476710744641131,369.09568433907555,298.3320722154408,1.0002811924133548,0.010335470865419702,0.008531213455073074
"delta_beta_state_mean[22, WI]",0.06936970270671994,0.17038395144723276,-0.19371686907843122,0.3623192890518139,312.4643139742799,283.7821113488094,1.005329690863007,0.009692913620916925,0.006495179296993543
"delta_beta_state_mean[22, WY]",-0.0489785453632164,0.18628298322673129,-0.3378649070139642,0.2630320050017449,384.654874387265,301.1479407910823,1.0162372887521418,0.009666773123542513,0.006937494246465927
"delta_beta_state_mean[22, PR]",-0.06908862480859838,0.15979681582882482,-0.2965845433394668,0.18537240180915623,439.67219148936283,312.9846492383142,1.0073141717576133,0.007796262567853926,0.006117290745420402
"delta_beta_state_mean[23, AL]",0.00990489036729992,0.15156181675794198,-0.20688987501223105,0.2708452844716854,226.77952992866264,293.6085163013796,1.0142620339071005,0.00997653858129821,0.008427808783641647
"delta_beta_state_mean[23, AK]",0.13241540135458735,0.13984157707371742,-0.06929341763630284,0.3538417171664356,268.4902316489076,290.13490725126474,1.0173365746260656,0.008714374862783638,0.007845034597765508
"delta_beta_state_mean[23, AZ]",0.2355478613651526,0.12407324938630616,0.04632313774450818,0.43192459116126364,376.8798896693988,298.6177394658871,1.0027033469647226,0.006385199283967756,0.00436984708934624
"delta_beta_state_mean[23, AR]",0.25876042521745524,0.12369053700772377,0.07464099237243314,0.4627935290665865,280.08957457306064,238.61225260500785,0.9972250176196701,0.0075996120492194934,0.005341753990129139
"delta_beta_state_mean[23, CA]",0.2156945870121072,0.09117647470187427,0.07686297269094047,0.36029251389058875,269.2488650750034,185.13708552347998,1.0126534333188515,0.005565761880472759,0.0036964491991058027
"delta_beta_state_mean[23, CO]",0.17416246496004167,0.09461324138397761,0.039613963135319445,0.3295882870198397,349.1262193931811,321.8688495467656,1.0179334114132523,0.00505467403898546,0.0039791814001608325
"delta_beta_state_mean[23, CT]",0.19166726829117253,0.075780309039349,0.08378609821959651,0.324092598232003,386.64416889916595,221.7639047424375,1.0129600576174362,0.003916817593436912,0.003081426642527597
"delta_beta_state_mean[23, DE]",0.2818886737750216,0.07714052808448021,0.16292140569980745,0.4127314074925193,306.04928521655324,320.5773102710461,1.0072316134321355,0.004434164522533082,0.0030929230727096023
"delta_beta_state_mean[23, DC]",0.3937556715205865,0.06920668697530828,0.28622419302490903,0.5025185718323318,263.58965062888535,259.7498419985279,1.0109572039028052,0.0042799152063988455,0.0030098360070366296
"delta_beta_state_mean[23, FL]",0.38252382317434735,0.07540390748541839,0.2699004282012482,0.5090569992121786,245.66467710368855,271.8417430583834,1.0092781564652036,0.0048237653805836235,0.0033650862502638194
"delta_beta_state_mean[23, GA]",0.1788310935662519,0.07124073969133142,0.06990986626418252,0.29893954898497943,271.40533269033466,253.37986296878512,1.005987857250526,0.004337266547863077,0.003110268412594525
"delta_beta_state_mean[23, HI]",-0.011891103424094525,0.0686691574141845,-0.12460529069344257,0.09855337096373598,342.24098440875355,283.46703253690646,1.0081647679497596,0.0037403802241115993,0.0026347321758316868
"delta_beta_state_mean[23, ID]",0.028548877868477457,0.06953557521850168,-0.07906636426655894,0.13797092622364573,267.14928850366726,249.5208670653933,1.016344392981066,0.004220329200885979,0.0029067422269529477
"delta_beta_state_mean[23, IL]",0.13816667923492948,0.07671358444678832,0.008666378766361784,0.271895052617691,236.002274325758,257.99771535846804,1.015323287002191,0.0049643678805931695,0.003360089880584544
"delta_beta_state_mean[23, IN]",0.11110823851749042,0.07246234061765924,-0.0061782657720056726,0.22614762730171561,269.80082542973315,321.74254978513034,1.012261724120909,0.0044369672920846525,0.0030277078651162023
"delta_beta_state_mean[23, IA]",0.005563885242669707,0.07338406979791484,-0.10207662143843817,0.11490684034631157,285.0576051249268,284.2402856022618,1.0096726541158052,0.004388988424256806,0.0031648205766562684
"delta_beta_state_mean[23, KS]",-0.03665831393119985,0.0693504475209721,-0.1452667545157445,0.07109534513136616,307.1865200133716,318.10752153294874,1.0126809419745704,0.003980546550706923,0.0029276929797414377
"delta_beta_state_mean[23, KY]",0.0009259157177399299,0.07754125067194893,-0.118727989027974,0.12508370127779742,331.3117298629039,334.27556826081883,1.0129766912853462,0.0042930724667409785,0.0031797996120724466
"delta_beta_state_mean[23, LA]",0.06972876790092038,0.07833215777219522,-0.05575340600380532,0.19497100858323632,312.0295253398953,323.8926263815075,1.0120821544645195,0.004452058526403984,0.0031194872733167627
"delta_beta_state_mean[23, ME]",0.12910268793750107,0.08105949120800077,0.005909521625506779,0.27136499358470983,288.7873214072308,279.35030659480316,1.0078877393891277,0.004698459308022251,0.0030558512367292977
"delta_beta_state_mean[23, MD]",0.14732307733897237,0.08193094549897015,0.02793506610382538,0.2952162770339418,260.1936871489678,262.2893575452724,1.008815067034919,0.005059554347160469,0.0036199836080038333
"delta_beta_state_mean[23, MA]",0.12009264922464424,0.08699756413829303,-0.0035958322136709245,0.2711515796772834,248.1444721230038,240.14714984352253,1.0105566353738593,0.00555054936564417,0.004354703871054897
"delta_beta_state_mean[23, MI]",0.06978193005467499,0.09014322987420194,-0.06589135171871768,0.21779173235386612,251.99925164349,272.7323179868551,1.0109016958053283,0.005645966415733392,0.004442487392794847
"delta_beta_state_mean[23, MN]",0.03148800978604188,0.08816921599428891,-0.11670046919247372,0.17499216283361216,322.089754541529,232.6019462543182,1.0040067364666108,0.005038000011261726,0.003875352200794978
"delta_beta_state_mean[23, MS]",0.05570664388814493,0.09047073109853089,-0.08443048839448176,0.19761999345106135,325.18921677291235,230.52989166013998,1.0057195904016112,0.005004757783847341,0.0036075782341092755
"delta_beta_state_mean[23, MO]",0.12163244599986626,0.09439726875761045,-0.026671592150731137,0.2849961358908933,304.7744842406483,272.5926445896422,1.0062421996148638,0.005424068244103503,0.0038725457950541864
"delta_beta_state_mean[23, MT]",0.0709821040359891,0.0978103308979457,-0.08286339337094092,0.22457780940008687,343.11912674285884,228.86341903952402,1.016287399679533,0.005335163080964474,0.003840617091339823
"delta_beta_state_mean[23, NE]",-0.10781036828360775,0.1319909037147784,-0.30499877554406635,0.10524567501209561,459.4652915359471,367.5834531809343,1.0006471692776033,0.006140492951682925,0.004133447697778255
"delta_beta_state_mean[23, NV]",0.021675127037571084,0.17917828743250236,-0.2482677007122011,0.30452876902641834,333.66467745553336,303.97655480797545,1.0023434304000352,0.010221967905811341,0.009609888241722831
"delta_beta_state_mean[23, NH]",-0.007268939977194593,0.09756428981503924,-0.15026929568630373,0.15329497038603632,102.56469857242494,183.44794953519963,1.0363143690389502,0.00982576785111046,0.006733043151064221
"delta_beta_state_mean[23, NJ]",0.03347518287730302,0.13105981500581787,-0.15284259602693484,0.2530211134815784,381.3017086148533,335.27491978622686,1.0018731467746902,0.006725938418486407,0.005036009939717047
"delta_beta_state_mean[23, NM]",0.060778966389764086,0.08908125482250284,-0.07827968799162545,0.2045193229566953,298.28876389424823,247.22364774710036,1.0073027843627365,0.005191703842950928,0.003831243946782487
"delta_beta_state_mean[23, NY]",0.07681082277741677,0.08860125762781373,-0.06801125682975867,0.21197846272154444,278.7994532917262,223.10076415893988,1.0065888928600268,0.00538538922199242,0.003945334727250319
"delta_beta_state_mean[23, NC]",0.08418088023153804,0.08470499609450435,-0.038060547599943914,0.21711605566733666,370.56543934501076,331.6782864748194,1.0029859963404977,0.004541111605864099,0.0037197978549303877
"delta_beta_state_mean[23, ND]",0.0864300920686274,0.07917565957959724,-0.03270956326513921,0.22248127659480937,418.5708296631827,206.5965960808561,1.016066047453046,0.004045501459232464,0.0031562124978591843
"delta_beta_state_mean[23, OH]",0.09482318033538535,0.07875772169453898,-0.03406334921478356,0.22281469434053236,343.81250877743236,253.70614807764102,1.0113059859050066,0.004279449425657953,0.0032821318162343815
"delta_beta_state_mean[23, OK]",0.12331476634619416,0.07520848004655635,0.0023257060891204366,0.23681701303979563,306.0373423229386,305.0222858533815,1.012689264964469,0.004326103948906371,0.0036754303632314284
"delta_beta_state_mean[23, OR]",0.1633590552869052,0.0702300856234514,0.05663573459212431,0.283548971521744,410.677121557664,248.1832719010662,1.0237543055286868,0.0035393022608107253,0.002420718562957447
"delta_beta_state_mean[23, PA]",0.19126649535661425,0.07194439139988495,0.08121380355639321,0.3194281020078127,263.3766786335734,302.78199960351594,1.0158866080958693,0.004546488358592771,0.0030985181730866585
"delta_beta_state_mean[23, RI]",0.19850066222874932,0.06304719031383879,0.09654109992018448,0.3006633442348348,176.65709903488502,274.58557801216597,1.030032840376583,0.0050104820093642005,0.0038213845373597823
"delta_beta_state_mean[23, SC]",0.1899185088313795,0.0648488355349171,0.08372888242075903,0.29306728300194335,179.2964606910217,344.37182612373437,1.0232665983210392,0.004874363018988283,0.0038478653633830747
"delta_beta_state_mean[23, SD]",0.19395696492550052,0.0625321722892151,0.09523639513398244,0.2948438687697848,226.11773497933132,265.1671521441387,1.0125699015460587,0.004239545699872982,0.0028644953376279754
"delta_beta_state_mean[23, TN]",0.26684961028729964,0.06949324775563795,0.16011634347658388,0.38699324598303236,289.1538100436998,256.39157714629425,1.0042995491814524,0.004179367508767188,0.0027899371432899642
"delta_beta_state_mean[23, TX]",0.38135190654467593,0.062379685913413106,0.28078456179569317,0.4752220045596181,207.68303955450426,271.71230090557606,1.012249938275411,0.004389314412529462,0.0028369734662987748
"delta_beta_state_mean[23, UT]",0.3736569182491175,0.06340929132931138,0.27707186820273993,0.4706203444635985,196.14490621910318,195.77404577678115,1.0136385153891267,0.0045295028680193234,0.0030607450134921463
"delta_beta_state_mean[23, VT]",0.1593755369572537,0.05830735805140426,0.060545979591458805,0.24625407410481306,240.80794539763087,183.08828421262731,1.006423843071052,0.0037285063526262953,0.0028950983088679963
"delta_beta_state_mean[23, VA]",-0.04931932671307553,0.05652822675624396,-0.13266917462381872,0.042507014505055674,270.0363443636715,330.0809333057618,1.0029838752901743,0.0034585421781397293,0.002935929883834581
"delta_beta_state_mean[23, WA]",-0.021097363918251053,0.053636126140794056,-0.10371224193532541,0.07531062889791136,265.40655638498816,325.98487938606894,1.0030242420325441,0.0032876429874028642,0.0028504235277533635
"delta_beta_state_mean[23, WV]",0.11171023597449742,0.06279789890930576,0.011342545600247774,0.21971166013535723,273.16640295817183,288.6474887440328,1.0068429504516672,0.003763706682175541,0.00279355814491931
"delta_beta_state_mean[23, WI]",0.16276095553630732,0.061393469044077546,0.07100289839899494,0.2635570878912986,291.4976552253516,321.0542186357548,1.0160291904590117,0.003583779727169192,0.00244330177665413
"delta_beta_state_mean[23, WY]",0.14744921906272349,0.06470385238628401,0.053598763899863566,0.25602164673751293,282.8318099466167,271.7728701635066,1.0048465871726668,0.0038452781521919025,0.0026151187418280127
"delta_beta_state_mean[23, PR]",0.14190259147331782,0.06719022335436377,0.0441068359424418,0.2579843822985864,251.43982852041464,242.54246119840158,1.0093605394311094,0.00420669929484305,0.003113215579191229
"delta_beta_state_mean[24, AL]",0.15183329104331741,0.07257645441039695,0.04560309428824069,0.28161807873715594,228.93790777357455,220.95234433449156,1.010408824073072,0.0047381405481988605,0.0036411433954146723
"delta_beta_state_mean[24, AK]",0.1478339678465255,0.07304422077165533,0.04461658766060914,0.27791909173782775,238.6722854579848,247.3358802292719,1.0105472161289584,0.004766185389660419,0.0035103204986372816
"delta_beta_state_mean[24, AZ]",0.10987582907600155,0.07321068340608505,-0.00016521664903072666,0.23056217784057492,276.7653989010581,272.1606350941956,1.0080880722423227,0.0044895244888040736,0.003197686545385397
"delta_beta_state_mean[24, AR]",0.026583442789845087,0.07132456356705595,-0.08720207196724959,0.14708194791535398,283.7822219627342,237.51802684613372,1.0065764151043446,0.004305800678332378,0.0031055029739253987
"delta_beta_state_mean[24, CA]",-0.06392653782533615,0.07428505810192439,-0.17665060923617693,0.05874562518549388,269.35496082223915,189.04767420629696,1.0114523717264645,0.004579872447449795,0.003397723658031141
"delta_beta_state_mean[24, CO]",-0.07607523600010556,0.08082749651147424,-0.195731713863659,0.06699010202894674,268.53939709731566,226.13948070491855,1.0037904819717174,0.004965443930438792,0.0037461780468929107
"delta_beta_state_mean[24, CT]",-0.002623798488481187,0.08503211234774243,-0.13123934999280365,0.14727548634079649,312.0365830292142,257.68726988857065,1.002704715177561,0.004762962797529734,0.0038641403708695853
"delta_beta_state_mean[24, DE]",0.05456620296791925,0.08600793642165218,-0.07445716904979321,0.1897503858575237,315.4887905050218,334.0156256504906,1.0072239568406554,0.004825026514003394,0.003910333100391277
"delta_beta_state_mean[24, DC]",0.04945728307998935,0.08984525956683921,-0.08323038092120856,0.19920319650140753,255.680830088278,246.57744686625483,1.0126861227276214,0.00573931304625507,0.004168049107859974
"delta_beta_state_mean[24, FL]",0.06032932478891501,0.08871907396628677,-0.08019759569949007,0.2173716781614639,243.64992117493665,294.4244415552704,1.0127873671436487,0.005782422210006217,0.004162911964066995
"delta_beta_state_mean[24, GA]",0.07941153648597159,0.11207532603338814,-0.09923635268116746,0.26354943820143356,302.8982412742902,271.15107382743184,1.0057177429637323,0.006532674884882209,0.004665033371255066
"delta_beta_state_mean[24, HI]",-0.1700572793819716,0.15316628644831345,-0.3981299377913192,0.06974974165993815,297.5407819233827,234.2828527394098,0.9989497448810676,0.008828235292336905,0.005977614077811045
"delta_beta_state_mean[24, ID]",-0.04086865084733524,0.08986628151751022,-0.18394564123168475,0.12837260320543428,57.16681509441864,151.5695145750016,1.0705302650545008,0.011717883657895181,0.008813698759002602
