training_name,reference_date,location,horizon,WIS,MAE
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,24,0,0.131324241104382,0.2291341554513675
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,24,1,0.29579148299063296,0.5091933911111832
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,24,2,0.2550848254417226,0.48384903606778806
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,24,3,0.1358393486317517,0.24034917928032762
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,25,0,0.22510018937671394,0.33115371810101113
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,25,1,0.24689345284981215,0.3930047904190417
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,25,2,0.1799118902882001,0.3316241943082803
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,25,3,0.315166637315442,0.5433583771788255
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,26,0,0.13752017800164185,0.2287904986016196
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,26,1,0.13619969763324444,0.22813939850758125
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,26,2,0.09594492543490135,0.17997654619273806
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,26,3,0.1715478765719288,0.28905929343795567
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,27,0,0.0333167110337895,0.028036432223284002
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,27,1,0.06304416767590179,0.08584926180945196
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,27,2,0.11963643154501766,0.23361485118150593
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,27,3,0.10597199795482051,0.15808433242990905
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,28,0,0.15825836588449627,0.24974314615427584
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,28,1,0.057921851548382176,0.06244620326063721
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,28,2,0.23870820878277083,0.4693995821116941
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,28,3,0.1988037431913815,0.37423580447438276
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,29,0,0.0941057885422963,0.15765331037846053
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,29,1,0.10126442200869867,0.19562274655865508
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,29,2,0.0674440430547883,0.10621121753813867
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,29,3,0.07309571406101288,0.08538440392633628
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,30,0,0.2232184521397668,0.378925552873552
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,30,1,0.23738047742543983,0.430782916092455
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,30,2,0.17636373287663007,0.324049716622655
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,30,3,0.17623756240299857,0.34275497980070835
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,31,0,0.23759083389094837,0.335447646367645
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,31,1,0.08510199437760646,0.17519024618287826
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,31,2,0.08932396126017686,0.17160990119902664
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,31,3,0.13637130384028637,0.24647180380511813
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,32,0,0.09603360563372722,0.17073710015632226
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,32,1,0.12133727752072215,0.22271335126455494
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,32,2,0.07670854649520611,0.060624621816434576
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,32,3,0.10540108848350267,0.09440968447107423
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,33,0,0.04157928391151919,0.03140591773753432
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,33,1,0.08979681054744294,0.14470293513390153
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,33,2,0.09869198956944207,0.16384380903291795
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,33,3,0.15323189705661658,0.2672732008205738
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,34,0,0.08783505992729575,0.15215533496836287
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,34,1,0.1011110798110824,0.18742185043330917
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,34,2,0.06284586121950367,0.04933058521970146
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,34,3,0.08584312414799027,0.14929630136245997
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,35,0,0.04058772330053521,0.038397038340578504
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,35,1,0.14412064405823738,0.2740177102577235
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,35,2,0.07326997588956408,0.08188715947218395
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,35,3,0.13925142065901017,0.2459213715531483
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,36,0,0.051085380849569886,0.09358917894224383
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,36,1,0.056473377199121565,0.0906628685355857
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,36,2,0.04994707906202122,0.001981039278138752
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,36,3,0.06453874514542883,0.04749304816275135
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,37,0,0.10437070517193343,0.1972504270573534
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,37,1,0.05579186318916279,0.07647764150904024
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,37,2,0.13828854083420372,0.26395118307422916
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,37,3,0.17443863973886303,0.3131589744682106
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,38,0,0.06079771951001919,0.11116436247762618
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,38,1,0.06765459076542428,0.10375150485212625
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,38,2,0.16780501779446916,0.31417368789875777
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,38,3,0.16308257257051786,0.3167191253063262
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,39,0,0.0903902664955637,0.15865534337631715
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,39,1,0.0869705005988545,0.1687797225896972
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,39,2,0.11046577576058597,0.19798723838690702
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,39,3,0.13498301613170818,0.255691134076117
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,40,0,0.028451682275543386,0.00014683209776045203
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,40,1,0.2666074528698809,0.42841448146724304
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,40,2,0.5201211395261756,0.7652640783302305
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,40,3,0.6298735505022086,0.9733675144889489
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,41,0,0.3975368837906022,0.5132469324550017
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,41,1,0.25602462867076187,0.41064293681752684
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,41,2,0.07889228494348292,0.023458495394106826
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,41,3,0.10553690282998504,0.12534868892355266
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,42,0,0.06478822531876553,0.1236524973379236
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,42,1,0.0815571404659259,0.1530489031010127
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,42,2,0.07862833648605011,0.1320007171003823
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,42,3,0.0839178446706645,0.11720509887455055
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,44,0,0.1824544957863626,0.29093763691154706
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,44,1,0.3679381893199262,0.5891407612498485
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,44,2,0.29950386720204003,0.5016931402027187
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,44,3,0.4158189036466762,0.6763400622435638
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,45,0,0.1660430900001303,0.2757058814050657
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,45,1,0.051621397089950574,0.008597473731346561
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,45,2,0.3264171871293924,0.5220933486123336
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,45,3,0.27728995540669593,0.44802472252696024
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,46,0,0.13383051252212425,0.22775873529001567
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,46,1,0.2438204827941892,0.42400561602390674
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,46,2,0.11640493266912694,0.22214803107270864
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,46,3,0.08672657371211925,0.03258301897570259
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,47,0,0.07705185190476918,0.14567506437606514
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,47,1,0.035669738802503556,0.0008278146168105849
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,47,2,0.22074294729804186,0.35765726228884365
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,47,3,0.1715387826594063,0.29218151761301137
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,48,0,0.033643658435292066,0.02238899489347901
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,48,1,0.12882428894060768,0.23891404662485183
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,48,2,0.4380356730668166,0.694729974987494
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,48,3,0.4703617382605185,0.7840571979652324
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,49,0,0.08827181961579803,0.15704503785362256
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,49,1,0.1594433527960492,0.30846461163430927
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,49,2,0.0967791073216521,0.17290655785935272
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,49,3,0.12740138861363007,0.209869020105514
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,50,0,0.12366354968766077,0.22176328884525143
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,50,1,0.37354361004115016,0.5324091954331656
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,50,2,0.09905884395167557,0.1664965156495577
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,50,3,0.12196725978070384,0.21921427317432007
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,51,0,0.04054270038279481,0.05863029730791691
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,51,1,0.07217074415528807,0.11578503299371068
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,51,2,0.1555730774897933,0.2615859786027359
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,51,3,0.18765332354706896,0.32647669678953406
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,53,0,0.1734815579663743,0.27193371548364187
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,53,1,0.13429526222796978,0.253157894518516
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,53,2,0.07514182544543369,0.0058823699030670085
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,53,3,0.11919206531232979,0.21844343026765145
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,54,0,0.06862789197635957,0.13198910802440622
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,54,1,0.048883173516193236,0.07310678099795354
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,54,2,0.06894085988007953,0.09097177820572622
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,54,3,0.1343420878186282,0.26232317223597157
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,55,0,0.031856480288550496,0.04562740614050398
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,55,1,0.04085510073399593,0.05117346149981561
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,55,2,0.06660395446923646,0.1019286477510537
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,55,3,0.07437053059966195,0.10063097683881761
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,56,0,0.07891895163445313,0.14297737922913312
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,56,1,0.0832201843610906,0.12123386481411647
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,56,2,0.12077213071486714,0.1859645480724561
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,56,3,0.10899630856717693,0.029852963149681777
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,72,0,0.06205135203672444,0.11256851803360579
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,72,1,0.1227958955804844,0.2155677575057524
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,72,2,0.439398175707304,0.6913725572015768
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-23,72,3,0.40508045597085013,0.65526543986386
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,01,0,0.12917522371689336,0.21327652553020382
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,01,1,0.3594119670639435,0.5337962810055803
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,01,2,0.574115243215129,0.7934233062080578
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,01,3,0.5590764813627335,0.8393698909350134
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,02,0,0.15407797616051147,0.27193371548364187
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,02,1,0.13345968767382504,0.17261274266699367
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,02,2,0.1657595669546762,0.1541506798272585
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,02,3,0.26363233282867043,0.3908663086870119
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,04,0,0.1019848629768943,0.18013814981301124
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,04,1,0.14861894971247203,0.2909161663959319
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,04,2,0.14088864940362197,0.28053384153196337
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,04,3,0.13747301293861022,0.26831526996093036
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,05,0,0.08517773356785681,0.15741089050412693
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,05,1,0.35423601501839447,0.49682921242037903
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,05,2,0.5785631634494768,0.7700272533141819
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,05,3,0.40418015963935444,0.606851367107109
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,06,0,0.057731945627247976,0.10673515899578945
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,06,1,0.143807035092308,0.2747247333832634
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,06,2,0.18675027081332277,0.344916195115629
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,06,3,0.19026230707477435,0.3644269207430506
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,08,0,0.03128519714916444,0.024692612590372143
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,08,1,0.09211716193701708,0.1823215567939549
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,08,2,0.16691330111946953,0.31058586991792136
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,08,3,0.1857423479513494,0.33647223662121295
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,09,0,0.04558311427562529,0.07619277737435759
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,09,1,0.10463749772127261,0.20643671881248427
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,09,2,0.20648446486713162,0.39630473870950045
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,09,3,0.18659574479302568,0.3538137116576996
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,10,0,0.04295333800874713,0.06144566585156852
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,10,1,0.08613610268909909,0.14571181118139442
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,10,2,0.21208867971883236,0.39184855811699926
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,10,3,0.3529662441102273,0.6170234850871443
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,11,0,0.12018626877188071,0.22542665732877776
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,11,1,0.4431237434971357,0.7379977467252972
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,11,2,0.166963316085063,0.2953215290097382
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,11,3,0.14139667798955538,0.14045183546909623
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,12,0,0.03548952386602684,0.037455926183016075
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,12,1,0.08449356389486998,0.15417478231102066
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,12,2,0.15714317843145054,0.31519406729793165
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,12,3,0.23369327605940687,0.4234098971978497
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,13,0,0.1360086869917457,0.24273921425926037
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,13,1,0.4026538518585051,0.5946610682908711
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,13,2,0.518188876640837,0.7823254056346656
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,13,3,0.49603758973559925,0.8319204921081651
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,15,0,0.08063146495510518,0.1451820098444978
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,15,1,0.1301004659759269,0.2396728532654202
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,15,2,0.19734904709826495,0.3722394604798436
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,15,3,0.17486057903748523,0.27329333499968156
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,16,0,0.041525600571658584,0.046921004746728556
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,16,1,0.13287010441687117,0.24223721012978938
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,16,2,0.08090116594001845,0.11255479129185364
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,16,3,0.08951120483026499,0.11709266628136294
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,17,0,0.03152205171164536,0.043232770804450205
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,17,1,0.20648249310663888,0.3182639237724203
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,17,2,0.24806480210461718,0.4238869885196701
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,17,3,0.40613700878429787,0.6113405817902935
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,18,0,0.06820793124945951,0.12177693266038858
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,18,1,0.31383443004297734,0.45534782291673714
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,18,2,0.2755362697420435,0.46390192928130425
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,18,3,0.3849585218250976,0.6091096781687542
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,19,0,0.03831766763103048,0.05974627305552893
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,19,1,0.12687890562189874,0.24425557544128118
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,19,2,0.1745214793188945,0.34935454908306784
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,19,3,0.1630439695530498,0.33850132084799345
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,20,0,0.09363081159195334,0.1653627258485848
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,20,1,0.29696854655736604,0.48103471267800924
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,20,2,0.4093364428158189,0.6642581707078081
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,20,3,0.5110155342835531,0.815602129577071
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,21,0,0.027939038069363008,0.012546216546343913
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,21,1,0.15383031995541452,0.2633068350617487
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,21,2,0.3143852008391028,0.5011967250192395
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,21,3,0.3502198922938696,0.5860073050020418
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,22,0,0.2014594179437762,0.29941292570171996
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,22,1,0.22723363717318534,0.3832912506138424
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,22,2,0.2677794205659302,0.46749851883155813
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,22,3,0.2895592761110278,0.5012274696972687
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,23,0,0.12183856173938364,0.20711211737402113
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,23,1,0.07111159569784228,0.1328064922665737
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,23,2,0.10507875017064756,0.19311985229250705
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,23,3,0.07418526828330006,0.003159560290368013
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,24,0,0.13910488304064314,0.2172286568674009
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,24,1,0.08997338402695242,0.15884920060881225
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,24,2,0.08763056018761088,0.14264307297577794
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,24,3,0.23006121267929122,0.4241223657127069
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,25,0,0.028474162213214933,0.02462504730538928
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,25,1,0.13654812146414266,0.2555112169075189
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,25,2,0.12292200749490009,0.25105729276907596
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,25,3,0.14344058767940854,0.2754917548944116
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,26,0,0.03414179971426338,0.059959949143244096
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,26,1,0.09698322902333828,0.20552781935288778
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,26,2,0.08503894874458809,0.16971838464063005
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,26,3,0.08537882995427866,0.15248930636913638
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,27,0,0.05504165258873535,0.11167566136935037
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,27,1,0.10191508196141606,0.18916308861067144
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,27,2,0.09508729866072017,0.1660525020790864
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,27,3,0.12872198023251083,0.23121896531975583
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,28,0,0.2715092864479879,0.40328764399251416
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,28,1,0.6212554423084796,0.8263765952265638
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,28,2,0.5309708599614479,0.8259462406727929
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,28,3,0.5757052347885178,0.9341399610327983
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,29,0,0.03012804726300562,0.02107284006765564
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,29,1,0.0917466637196411,0.1878335487014704
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,29,2,0.14618036699114428,0.3019093986177319
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,29,3,0.3134284906577944,0.5169719246146842
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.75,2027-01-30,30,0,0.039115811630440166,0.0
