,reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
3785,2026-03-28,wk inc flu hosp,3,11,quantile,0.6,77,2026-04-18
3786,2026-03-28,wk inc flu hosp,3,11,quantile,0.65,77,2026-04-18
3787,2026-03-28,wk inc flu hosp,3,11,quantile,0.7,80,2026-04-18
3788,2026-03-28,wk inc flu hosp,3,11,quantile,0.75,86,2026-04-18
3789,2026-03-28,wk inc flu hosp,3,11,quantile,0.8,91,2026-04-18
3790,2026-03-28,wk inc flu hosp,3,11,quantile,0.85,96,2026-04-18
3791,2026-03-28,wk inc flu hosp,3,11,quantile,0.9,102,2026-04-18
3792,2026-03-28,wk inc flu hosp,3,11,quantile,0.95,107,2026-04-18
3793,2026-03-28,wk inc flu hosp,3,11,quantile,0.975,109,2026-04-18
3794,2026-03-28,wk inc flu hosp,3,11,quantile,0.99,111,2026-04-18
3795,2026-03-28,wk inc flu hosp,3,12,quantile,0.01,2003,2026-04-18
3796,2026-03-28,wk inc flu hosp,3,12,quantile,0.025,2004,2026-04-18
3797,2026-03-28,wk inc flu hosp,3,12,quantile,0.05,2005,2026-04-18
3798,2026-03-28,wk inc flu hosp,3,12,quantile,0.1,2008,2026-04-18
3799,2026-03-28,wk inc flu hosp,3,12,quantile,0.15,2011,2026-04-18
3800,2026-03-28,wk inc flu hosp,3,12,quantile,0.2,2015,2026-04-18
3801,2026-03-28,wk inc flu hosp,3,12,quantile,0.25,2018,2026-04-18
3802,2026-03-28,wk inc flu hosp,3,12,quantile,0.3,2021,2026-04-18
3803,2026-03-28,wk inc flu hosp,3,12,quantile,0.35,2030,2026-04-18
3804,2026-03-28,wk inc flu hosp,3,12,quantile,0.4,2051,2026-04-18
3805,2026-03-28,wk inc flu hosp,3,12,quantile,0.45,2072,2026-04-18
3806,2026-03-28,wk inc flu hosp,3,12,quantile,0.5,2093,2026-04-18
3807,2026-03-28,wk inc flu hosp,3,12,quantile,0.55,2114,2026-04-18
3808,2026-03-28,wk inc flu hosp,3,12,quantile,0.6,2135,2026-04-18
3809,2026-03-28,wk inc flu hosp,3,12,quantile,0.65,2156,2026-04-18
3810,2026-03-28,wk inc flu hosp,3,12,quantile,0.7,2177,2026-04-18
3811,2026-03-28,wk inc flu hosp,3,12,quantile,0.75,2198,2026-04-18
3812,2026-03-28,wk inc flu hosp,3,12,quantile,0.8,2219,2026-04-18
3813,2026-03-28,wk inc flu hosp,3,12,quantile,0.85,2240,2026-04-18
3814,2026-03-28,wk inc flu hosp,3,12,quantile,0.9,2261,2026-04-18
3815,2026-03-28,wk inc flu hosp,3,12,quantile,0.95,2282,2026-04-18
3816,2026-03-28,wk inc flu hosp,3,12,quantile,0.975,2292,2026-04-18
3817,2026-03-28,wk inc flu hosp,3,12,quantile,0.99,2299,2026-04-18
3818,2026-03-28,wk inc flu hosp,3,13,quantile,0.01,484,2026-04-18
3819,2026-03-28,wk inc flu hosp,3,13,quantile,0.025,486,2026-04-18
3820,2026-03-28,wk inc flu hosp,3,13,quantile,0.05,488,2026-04-18
3821,2026-03-28,wk inc flu hosp,3,13,quantile,0.1,494,2026-04-18
3822,2026-03-28,wk inc flu hosp,3,13,quantile,0.15,499,2026-04-18
3823,2026-03-28,wk inc flu hosp,3,13,quantile,0.2,504,2026-04-18
3824,2026-03-28,wk inc flu hosp,3,13,quantile,0.25,509,2026-04-18
3825,2026-03-28,wk inc flu hosp,3,13,quantile,0.3,514,2026-04-18
3826,2026-03-28,wk inc flu hosp,3,13,quantile,0.35,518,2026-04-18
3827,2026-03-28,wk inc flu hosp,3,13,quantile,0.4,519,2026-04-18
3828,2026-03-28,wk inc flu hosp,3,13,quantile,0.45,520,2026-04-18
3829,2026-03-28,wk inc flu hosp,3,13,quantile,0.5,522,2026-04-18
3830,2026-03-28,wk inc flu hosp,3,13,quantile,0.55,523,2026-04-18
3831,2026-03-28,wk inc flu hosp,3,13,quantile,0.6,524,2026-04-18
3832,2026-03-28,wk inc flu hosp,3,13,quantile,0.65,525,2026-04-18
3833,2026-03-28,wk inc flu hosp,3,13,quantile,0.7,530,2026-04-18
3834,2026-03-28,wk inc flu hosp,3,13,quantile,0.75,537,2026-04-18
3835,2026-03-28,wk inc flu hosp,3,13,quantile,0.8,545,2026-04-18
3836,2026-03-28,wk inc flu hosp,3,13,quantile,0.85,552,2026-04-18
3837,2026-03-28,wk inc flu hosp,3,13,quantile,0.9,559,2026-04-18
3838,2026-03-28,wk inc flu hosp,3,13,quantile,0.95,567,2026-04-18
3839,2026-03-28,wk inc flu hosp,3,13,quantile,0.975,570,2026-04-18
3840,2026-03-28,wk inc flu hosp,3,13,quantile,0.99,573,2026-04-18
3841,2026-03-28,wk inc flu hosp,3,15,quantile,0.01,50,2026-04-18
3842,2026-03-28,wk inc flu hosp,3,15,quantile,0.025,51,2026-04-18
3843,2026-03-28,wk inc flu hosp,3,15,quantile,0.05,53,2026-04-18
3844,2026-03-28,wk inc flu hosp,3,15,quantile,0.1,57,2026-04-18
3845,2026-03-28,wk inc flu hosp,3,15,quantile,0.15,62,2026-04-18
3846,2026-03-28,wk inc flu hosp,3,15,quantile,0.2,66,2026-04-18
3847,2026-03-28,wk inc flu hosp,3,15,quantile,0.25,70,2026-04-18
3848,2026-03-28,wk inc flu hosp,3,15,quantile,0.3,74,2026-04-18
3849,2026-03-28,wk inc flu hosp,3,15,quantile,0.35,79,2026-04-18
3850,2026-03-28,wk inc flu hosp,3,15,quantile,0.4,85,2026-04-18
3851,2026-03-28,wk inc flu hosp,3,15,quantile,0.45,92,2026-04-18
3852,2026-03-28,wk inc flu hosp,3,15,quantile,0.5,98,2026-04-18
3853,2026-03-28,wk inc flu hosp,3,15,quantile,0.55,104,2026-04-18
3854,2026-03-28,wk inc flu hosp,3,15,quantile,0.6,111,2026-04-18
3855,2026-03-28,wk inc flu hosp,3,15,quantile,0.65,117,2026-04-18
3856,2026-03-28,wk inc flu hosp,3,15,quantile,0.7,120,2026-04-18
3857,2026-03-28,wk inc flu hosp,3,15,quantile,0.75,121,2026-04-18
3858,2026-03-28,wk inc flu hosp,3,15,quantile,0.8,122,2026-04-18
3859,2026-03-28,wk inc flu hosp,3,15,quantile,0.85,123,2026-04-18
3860,2026-03-28,wk inc flu hosp,3,15,quantile,0.9,124,2026-04-18
3861,2026-03-28,wk inc flu hosp,3,15,quantile,0.95,125,2026-04-18
3862,2026-03-28,wk inc flu hosp,3,15,quantile,0.975,125,2026-04-18
3863,2026-03-28,wk inc flu hosp,3,15,quantile,0.99,126,2026-04-18
3864,2026-03-28,wk inc flu hosp,3,16,quantile,0.01,92,2026-04-18
3865,2026-03-28,wk inc flu hosp,3,16,quantile,0.025,94,2026-04-18
3866,2026-03-28,wk inc flu hosp,3,16,quantile,0.05,97,2026-04-18
3867,2026-03-28,wk inc flu hosp,3,16,quantile,0.1,104,2026-04-18
3868,2026-03-28,wk inc flu hosp,3,16,quantile,0.15,110,2026-04-18
3869,2026-03-28,wk inc flu hosp,3,16,quantile,0.2,116,2026-04-18
3870,2026-03-28,wk inc flu hosp,3,16,quantile,0.25,122,2026-04-18
3871,2026-03-28,wk inc flu hosp,3,16,quantile,0.3,129,2026-04-18
3872,2026-03-28,wk inc flu hosp,3,16,quantile,0.35,133,2026-04-18
3873,2026-03-28,wk inc flu hosp,3,16,quantile,0.4,133,2026-04-18
3874,2026-03-28,wk inc flu hosp,3,16,quantile,0.45,133,2026-04-18
3875,2026-03-28,wk inc flu hosp,3,16,quantile,0.5,133,2026-04-18
3876,2026-03-28,wk inc flu hosp,3,16,quantile,0.55,133,2026-04-18
3877,2026-03-28,wk inc flu hosp,3,16,quantile,0.6,133,2026-04-18
3878,2026-03-28,wk inc flu hosp,3,16,quantile,0.65,133,2026-04-18
3879,2026-03-28,wk inc flu hosp,3,16,quantile,0.7,135,2026-04-18
3880,2026-03-28,wk inc flu hosp,3,16,quantile,0.75,138,2026-04-18
3881,2026-03-28,wk inc flu hosp,3,16,quantile,0.8,141,2026-04-18
3882,2026-03-28,wk inc flu hosp,3,16,quantile,0.85,145,2026-04-18
3883,2026-03-28,wk inc flu hosp,3,16,quantile,0.9,148,2026-04-18
3884,2026-03-28,wk inc flu hosp,3,16,quantile,0.95,151,2026-04-18
3885,2026-03-28,wk inc flu hosp,3,16,quantile,0.975,152,2026-04-18
3886,2026-03-28,wk inc flu hosp,3,16,quantile,0.99,153,2026-04-18
3887,2026-03-28,wk inc flu hosp,3,17,quantile,0.01,1338,2026-04-18
3888,2026-03-28,wk inc flu hosp,3,17,quantile,0.025,1340,2026-04-18
3889,2026-03-28,wk inc flu hosp,3,17,quantile,0.05,1342,2026-04-18
3890,2026-03-28,wk inc flu hosp,3,17,quantile,0.1,1348,2026-04-18
3891,2026-03-28,wk inc flu hosp,3,17,quantile,0.15,1353,2026-04-18
3892,2026-03-28,wk inc flu hosp,3,17,quantile,0.2,1358,2026-04-18
3893,2026-03-28,wk inc flu hosp,3,17,quantile,0.25,1363,2026-04-18
3894,2026-03-28,wk inc flu hosp,3,17,quantile,0.3,1368,2026-04-18
3895,2026-03-28,wk inc flu hosp,3,17,quantile,0.35,1373,2026-04-18
3896,2026-03-28,wk inc flu hosp,3,17,quantile,0.4,1378,2026-04-18
3897,2026-03-28,wk inc flu hosp,3,17,quantile,0.45,1382,2026-04-18
3898,2026-03-28,wk inc flu hosp,3,17,quantile,0.5,1386,2026-04-18
3899,2026-03-28,wk inc flu hosp,3,17,quantile,0.55,1390,2026-04-18
3900,2026-03-28,wk inc flu hosp,3,17,quantile,0.6,1394,2026-04-18
3901,2026-03-28,wk inc flu hosp,3,17,quantile,0.65,1399,2026-04-18
3902,2026-03-28,wk inc flu hosp,3,17,quantile,0.7,1415,2026-04-18
3903,2026-03-28,wk inc flu hosp,3,17,quantile,0.75,1437,2026-04-18
3904,2026-03-28,wk inc flu hosp,3,17,quantile,0.8,1459,2026-04-18
3905,2026-03-28,wk inc flu hosp,3,17,quantile,0.85,1481,2026-04-18
3906,2026-03-28,wk inc flu hosp,3,17,quantile,0.9,1503,2026-04-18
3907,2026-03-28,wk inc flu hosp,3,17,quantile,0.95,1525,2026-04-18
3908,2026-03-28,wk inc flu hosp,3,17,quantile,0.975,1536,2026-04-18
3909,2026-03-28,wk inc flu hosp,3,17,quantile,0.99,1543,2026-04-18
3910,2026-03-28,wk inc flu hosp,3,18,quantile,0.01,534,2026-04-18
3911,2026-03-28,wk inc flu hosp,3,18,quantile,0.025,537,2026-04-18
3912,2026-03-28,wk inc flu hosp,3,18,quantile,0.05,542,2026-04-18
3913,2026-03-28,wk inc flu hosp,3,18,quantile,0.1,553,2026-04-18
3914,2026-03-28,wk inc flu hosp,3,18,quantile,0.15,564,2026-04-18
3915,2026-03-28,wk inc flu hosp,3,18,quantile,0.2,574,2026-04-18
3916,2026-03-28,wk inc flu hosp,3,18,quantile,0.25,584,2026-04-18
3917,2026-03-28,wk inc flu hosp,3,18,quantile,0.3,595,2026-04-18
3918,2026-03-28,wk inc flu hosp,3,18,quantile,0.35,604,2026-04-18
3919,2026-03-28,wk inc flu hosp,3,18,quantile,0.4,612,2026-04-18
3920,2026-03-28,wk inc flu hosp,3,18,quantile,0.45,619,2026-04-18
3921,2026-03-28,wk inc flu hosp,3,18,quantile,0.5,626,2026-04-18
3922,2026-03-28,wk inc flu hosp,3,18,quantile,0.55,634,2026-04-18
3923,2026-03-28,wk inc flu hosp,3,18,quantile,0.6,641,2026-04-18
3924,2026-03-28,wk inc flu hosp,3,18,quantile,0.65,649,2026-04-18
3925,2026-03-28,wk inc flu hosp,3,18,quantile,0.7,655,2026-04-18
3926,2026-03-28,wk inc flu hosp,3,18,quantile,0.75,662,2026-04-18
3927,2026-03-28,wk inc flu hosp,3,18,quantile,0.8,668,2026-04-18
3928,2026-03-28,wk inc flu hosp,3,18,quantile,0.85,674,2026-04-18
3929,2026-03-28,wk inc flu hosp,3,18,quantile,0.9,680,2026-04-18
3930,2026-03-28,wk inc flu hosp,3,18,quantile,0.95,687,2026-04-18
3931,2026-03-28,wk inc flu hosp,3,18,quantile,0.975,690,2026-04-18
3932,2026-03-28,wk inc flu hosp,3,18,quantile,0.99,692,2026-04-18
3933,2026-03-28,wk inc flu hosp,3,19,quantile,0.01,204,2026-04-18
3934,2026-03-28,wk inc flu hosp,3,19,quantile,0.025,205,2026-04-18
3935,2026-03-28,wk inc flu hosp,3,19,quantile,0.05,206,2026-04-18
3936,2026-03-28,wk inc flu hosp,3,19,quantile,0.1,209,2026-04-18
3937,2026-03-28,wk inc flu hosp,3,19,quantile,0.15,212,2026-04-18
3938,2026-03-28,wk inc flu hosp,3,19,quantile,0.2,216,2026-04-18
3939,2026-03-28,wk inc flu hosp,3,19,quantile,0.25,219,2026-04-18
3940,2026-03-28,wk inc flu hosp,3,19,quantile,0.3,222,2026-04-18
3941,2026-03-28,wk inc flu hosp,3,19,quantile,0.35,229,2026-04-18
3942,2026-03-28,wk inc flu hosp,3,19,quantile,0.4,242,2026-04-18
3943,2026-03-28,wk inc flu hosp,3,19,quantile,0.45,256,2026-04-18
3944,2026-03-28,wk inc flu hosp,3,19,quantile,0.5,270,2026-04-18
3945,2026-03-28,wk inc flu hosp,3,19,quantile,0.55,283,2026-04-18
3946,2026-03-28,wk inc flu hosp,3,19,quantile,0.6,297,2026-04-18
3947,2026-03-28,wk inc flu hosp,3,19,quantile,0.65,310,2026-04-18
3948,2026-03-28,wk inc flu hosp,3,19,quantile,0.7,321,2026-04-18
3949,2026-03-28,wk inc flu hosp,3,19,quantile,0.75,329,2026-04-18
3950,2026-03-28,wk inc flu hosp,3,19,quantile,0.8,337,2026-04-18
3951,2026-03-28,wk inc flu hosp,3,19,quantile,0.85,346,2026-04-18
3952,2026-03-28,wk inc flu hosp,3,19,quantile,0.9,354,2026-04-18
3953,2026-03-28,wk inc flu hosp,3,19,quantile,0.95,363,2026-04-18
3954,2026-03-28,wk inc flu hosp,3,19,quantile,0.975,367,2026-04-18
3955,2026-03-28,wk inc flu hosp,3,19,quantile,0.99,369,2026-04-18
3956,2026-03-28,wk inc flu hosp,3,20,quantile,0.01,155,2026-04-18
3957,2026-03-28,wk inc flu hosp,3,20,quantile,0.025,157,2026-04-18
3958,2026-03-28,wk inc flu hosp,3,20,quantile,0.05,159,2026-04-18
3959,2026-03-28,wk inc flu hosp,3,20,quantile,0.1,164,2026-04-18
3960,2026-03-28,wk inc flu hosp,3,20,quantile,0.15,170,2026-04-18
3961,2026-03-28,wk inc flu hosp,3,20,quantile,0.2,175,2026-04-18
3962,2026-03-28,wk inc flu hosp,3,20,quantile,0.25,180,2026-04-18
3963,2026-03-28,wk inc flu hosp,3,20,quantile,0.3,186,2026-04-18
3964,2026-03-28,wk inc flu hosp,3,20,quantile,0.35,191,2026-04-18
3965,2026-03-28,wk inc flu hosp,3,20,quantile,0.4,199,2026-04-18
3966,2026-03-28,wk inc flu hosp,3,20,quantile,0.45,206,2026-04-18
3967,2026-03-28,wk inc flu hosp,3,20,quantile,0.5,214,2026-04-18
3968,2026-03-28,wk inc flu hosp,3,20,quantile,0.55,221,2026-04-18
3969,2026-03-28,wk inc flu hosp,3,20,quantile,0.6,228,2026-04-18
3970,2026-03-28,wk inc flu hosp,3,20,quantile,0.65,236,2026-04-18
3971,2026-03-28,wk inc flu hosp,3,20,quantile,0.7,242,2026-04-18
3972,2026-03-28,wk inc flu hosp,3,20,quantile,0.75,247,2026-04-18
3973,2026-03-28,wk inc flu hosp,3,20,quantile,0.8,252,2026-04-18
3974,2026-03-28,wk inc flu hosp,3,20,quantile,0.85,257,2026-04-18
3975,2026-03-28,wk inc flu hosp,3,20,quantile,0.9,262,2026-04-18
3976,2026-03-28,wk inc flu hosp,3,20,quantile,0.95,268,2026-04-18
3977,2026-03-28,wk inc flu hosp,3,20,quantile,0.975,270,2026-04-18
3978,2026-03-28,wk inc flu hosp,3,20,quantile,0.99,272,2026-04-18
3979,2026-03-28,wk inc flu hosp,3,21,quantile,0.01,427,2026-04-18
3980,2026-03-28,wk inc flu hosp,3,21,quantile,0.025,428,2026-04-18
3981,2026-03-28,wk inc flu hosp,3,21,quantile,0.05,428,2026-04-18
3982,2026-03-28,wk inc flu hosp,3,21,quantile,0.1,429,2026-04-18
3983,2026-03-28,wk inc flu hosp,3,21,quantile,0.15,430,2026-04-18
3984,2026-03-28,wk inc flu hosp,3,21,quantile,0.2,431,2026-04-18
3985,2026-03-28,wk inc flu hosp,3,21,quantile,0.25,432,2026-04-18
3986,2026-03-28,wk inc flu hosp,3,21,quantile,0.3,433,2026-04-18
3987,2026-03-28,wk inc flu hosp,3,21,quantile,0.35,436,2026-04-18
3988,2026-03-28,wk inc flu hosp,3,21,quantile,0.4,441,2026-04-18
3989,2026-03-28,wk inc flu hosp,3,21,quantile,0.45,446,2026-04-18
3990,2026-03-28,wk inc flu hosp,3,21,quantile,0.5,452,2026-04-18
3991,2026-03-28,wk inc flu hosp,3,21,quantile,0.55,457,2026-04-18
3992,2026-03-28,wk inc flu hosp,3,21,quantile,0.6,462,2026-04-18
3993,2026-03-28,wk inc flu hosp,3,21,quantile,0.65,467,2026-04-18
3994,2026-03-28,wk inc flu hosp,3,21,quantile,0.7,481,2026-04-18
3995,2026-03-28,wk inc flu hosp,3,21,quantile,0.75,499,2026-04-18
3996,2026-03-28,wk inc flu hosp,3,21,quantile,0.8,517,2026-04-18
3997,2026-03-28,wk inc flu hosp,3,21,quantile,0.85,534,2026-04-18
3998,2026-03-28,wk inc flu hosp,3,21,quantile,0.9,552,2026-04-18
3999,2026-03-28,wk inc flu hosp,3,21,quantile,0.95,570,2026-04-18
4000,2026-03-28,wk inc flu hosp,3,21,quantile,0.975,579,2026-04-18
4001,2026-03-28,wk inc flu hosp,3,21,quantile,0.99,584,2026-04-18
4002,2026-03-28,wk inc flu hosp,3,22,quantile,0.01,311,2026-04-18
4003,2026-03-28,wk inc flu hosp,3,22,quantile,0.025,316,2026-04-18
4004,2026-03-28,wk inc flu hosp,3,22,quantile,0.05,324,2026-04-18
4005,2026-03-28,wk inc flu hosp,3,22,quantile,0.1,340,2026-04-18
4006,2026-03-28,wk inc flu hosp,3,22,quantile,0.15,355,2026-04-18
4007,2026-03-28,wk inc flu hosp,3,22,quantile,0.2,371,2026-04-18
4008,2026-03-28,wk inc flu hosp,3,22,quantile,0.25,387,2026-04-18
4009,2026-03-28,wk inc flu hosp,3,22,quantile,0.3,402,2026-04-18
4010,2026-03-28,wk inc flu hosp,3,22,quantile,0.35,414,2026-04-18
4011,2026-03-28,wk inc flu hosp,3,22,quantile,0.4,416,2026-04-18
4012,2026-03-28,wk inc flu hosp,3,22,quantile,0.45,418,2026-04-18
4013,2026-03-28,wk inc flu hosp,3,22,quantile,0.5,420,2026-04-18
4014,2026-03-28,wk inc flu hosp,3,22,quantile,0.55,422,2026-04-18
4015,2026-03-28,wk inc flu hosp,3,22,quantile,0.6,424,2026-04-18
4016,2026-03-28,wk inc flu hosp,3,22,quantile,0.65,426,2026-04-18
4017,2026-03-28,wk inc flu hosp,3,22,quantile,0.7,428,2026-04-18
4018,2026-03-28,wk inc flu hosp,3,22,quantile,0.75,429,2026-04-18
4019,2026-03-28,wk inc flu hosp,3,22,quantile,0.8,430,2026-04-18
4020,2026-03-28,wk inc flu hosp,3,22,quantile,0.85,431,2026-04-18
4021,2026-03-28,wk inc flu hosp,3,22,quantile,0.9,432,2026-04-18
4022,2026-03-28,wk inc flu hosp,3,22,quantile,0.95,433,2026-04-18
4023,2026-03-28,wk inc flu hosp,3,22,quantile,0.975,433,2026-04-18
4024,2026-03-28,wk inc flu hosp,3,22,quantile,0.99,434,2026-04-18
4025,2026-03-28,wk inc flu hosp,3,23,quantile,0.01,78,2026-04-18
4026,2026-03-28,wk inc flu hosp,3,23,quantile,0.025,80,2026-04-18
4027,2026-03-28,wk inc flu hosp,3,23,quantile,0.05,82,2026-04-18
4028,2026-03-28,wk inc flu hosp,3,23,quantile,0.1,88,2026-04-18
4029,2026-03-28,wk inc flu hosp,3,23,quantile,0.15,93,2026-04-18
4030,2026-03-28,wk inc flu hosp,3,23,quantile,0.2,98,2026-04-18
4031,2026-03-28,wk inc flu hosp,3,23,quantile,0.25,103,2026-04-18
4032,2026-03-28,wk inc flu hosp,3,23,quantile,0.3,108,2026-04-18
4033,2026-03-28,wk inc flu hosp,3,23,quantile,0.35,113,2026-04-18
4034,2026-03-28,wk inc flu hosp,3,23,quantile,0.4,115,2026-04-18
4035,2026-03-28,wk inc flu hosp,3,23,quantile,0.45,117,2026-04-18
4036,2026-03-28,wk inc flu hosp,3,23,quantile,0.5,119,2026-04-18
4037,2026-03-28,wk inc flu hosp,3,23,quantile,0.55,121,2026-04-18
4038,2026-03-28,wk inc flu hosp,3,23,quantile,0.6,123,2026-04-18
4039,2026-03-28,wk inc flu hosp,3,23,quantile,0.65,125,2026-04-18
4040,2026-03-28,wk inc flu hosp,3,23,quantile,0.7,127,2026-04-18
4041,2026-03-28,wk inc flu hosp,3,23,quantile,0.75,128,2026-04-18
4042,2026-03-28,wk inc flu hosp,3,23,quantile,0.8,129,2026-04-18
4043,2026-03-28,wk inc flu hosp,3,23,quantile,0.85,130,2026-04-18
4044,2026-03-28,wk inc flu hosp,3,23,quantile,0.9,131,2026-04-18
4045,2026-03-28,wk inc flu hosp,3,23,quantile,0.95,132,2026-04-18
4046,2026-03-28,wk inc flu hosp,3,23,quantile,0.975,132,2026-04-18
4047,2026-03-28,wk inc flu hosp,3,23,quantile,0.99,133,2026-04-18
4048,2026-03-28,wk inc flu hosp,3,24,quantile,0.01,428,2026-04-18
4049,2026-03-28,wk inc flu hosp,3,24,quantile,0.025,430,2026-04-18
4050,2026-03-28,wk inc flu hosp,3,24,quantile,0.05,433,2026-04-18
4051,2026-03-28,wk inc flu hosp,3,24,quantile,0.1,440,2026-04-18
4052,2026-03-28,wk inc flu hosp,3,24,quantile,0.15,446,2026-04-18
4053,2026-03-28,wk inc flu hosp,3,24,quantile,0.2,452,2026-04-18
4054,2026-03-28,wk inc flu hosp,3,24,quantile,0.25,458,2026-04-18
4055,2026-03-28,wk inc flu hosp,3,24,quantile,0.3,465,2026-04-18
4056,2026-03-28,wk inc flu hosp,3,24,quantile,0.35,472,2026-04-18
4057,2026-03-28,wk inc flu hosp,3,24,quantile,0.4,482,2026-04-18
4058,2026-03-28,wk inc flu hosp,3,24,quantile,0.45,491,2026-04-18
4059,2026-03-28,wk inc flu hosp,3,24,quantile,0.5,500,2026-04-18
4060,2026-03-28,wk inc flu hosp,3,24,quantile,0.55,510,2026-04-18
4061,2026-03-28,wk inc flu hosp,3,24,quantile,0.6,519,2026-04-18
4062,2026-03-28,wk inc flu hosp,3,24,quantile,0.65,529,2026-04-18
4063,2026-03-28,wk inc flu hosp,3,24,quantile,0.7,535,2026-04-18
4064,2026-03-28,wk inc flu hosp,3,24,quantile,0.75,539,2026-04-18
4065,2026-03-28,wk inc flu hosp,3,24,quantile,0.8,543,2026-04-18
4066,2026-03-28,wk inc flu hosp,3,24,quantile,0.85,547,2026-04-18
4067,2026-03-28,wk inc flu hosp,3,24,quantile,0.9,552,2026-04-18
4068,2026-03-28,wk inc flu hosp,3,24,quantile,0.95,556,2026-04-18
4069,2026-03-28,wk inc flu hosp,3,24,quantile,0.975,558,2026-04-18
4070,2026-03-28,wk inc flu hosp,3,24,quantile,0.99,559,2026-04-18
4071,2026-03-28,wk inc flu hosp,3,25,quantile,0.01,981,2026-04-18
4072,2026-03-28,wk inc flu hosp,3,25,quantile,0.025,983,2026-04-18
4073,2026-03-28,wk inc flu hosp,3,25,quantile,0.05,985,2026-04-18
4074,2026-03-28,wk inc flu hosp,3,25,quantile,0.1,990,2026-04-18
4075,2026-03-28,wk inc flu hosp,3,25,quantile,0.15,996,2026-04-18
4076,2026-03-28,wk inc flu hosp,3,25,quantile,0.2,1001,2026-04-18
4077,2026-03-28,wk inc flu hosp,3,25,quantile,0.25,1006,2026-04-18
4078,2026-03-28,wk inc flu hosp,3,25,quantile,0.3,1012,2026-04-18
4079,2026-03-28,wk inc flu hosp,3,25,quantile,0.35,1022,2026-04-18
4080,2026-03-28,wk inc flu hosp,3,25,quantile,0.4,1043,2026-04-18
4081,2026-03-28,wk inc flu hosp,3,25,quantile,0.45,1064,2026-04-18
4082,2026-03-28,wk inc flu hosp,3,25,quantile,0.5,1085,2026-04-18
4083,2026-03-28,wk inc flu hosp,3,25,quantile,0.55,1106,2026-04-18
4084,2026-03-28,wk inc flu hosp,3,25,quantile,0.6,1127,2026-04-18
4085,2026-03-28,wk inc flu hosp,3,25,quantile,0.65,1148,2026-04-18
4086,2026-03-28,wk inc flu hosp,3,25,quantile,0.7,1174,2026-04-18
4087,2026-03-28,wk inc flu hosp,3,25,quantile,0.75,1202,2026-04-18
4088,2026-03-28,wk inc flu hosp,3,25,quantile,0.8,1231,2026-04-18
4089,2026-03-28,wk inc flu hosp,3,25,quantile,0.85,1259,2026-04-18
4090,2026-03-28,wk inc flu hosp,3,25,quantile,0.9,1287,2026-04-18
4091,2026-03-28,wk inc flu hosp,3,25,quantile,0.95,1316,2026-04-18
4092,2026-03-28,wk inc flu hosp,3,25,quantile,0.975,1330,2026-04-18
4093,2026-03-28,wk inc flu hosp,3,25,quantile,0.99,1338,2026-04-18
4094,2026-03-28,wk inc flu hosp,3,26,quantile,0.01,1362,2026-04-18
4095,2026-03-28,wk inc flu hosp,3,26,quantile,0.025,1367,2026-04-18
4096,2026-03-28,wk inc flu hosp,3,26,quantile,0.05,1377,2026-04-18
4097,2026-03-28,wk inc flu hosp,3,26,quantile,0.1,1396,2026-04-18
4098,2026-03-28,wk inc flu hosp,3,26,quantile,0.15,1415,2026-04-18
4099,2026-03-28,wk inc flu hosp,3,26,quantile,0.2,1434,2026-04-18
4100,2026-03-28,wk inc flu hosp,3,26,quantile,0.25,1452,2026-04-18
4101,2026-03-28,wk inc flu hosp,3,26,quantile,0.3,1471,2026-04-18
4102,2026-03-28,wk inc flu hosp,3,26,quantile,0.35,1488,2026-04-18
4103,2026-03-28,wk inc flu hosp,3,26,quantile,0.4,1499,2026-04-18
4104,2026-03-28,wk inc flu hosp,3,26,quantile,0.45,1511,2026-04-18
4105,2026-03-28,wk inc flu hosp,3,26,quantile,0.5,1522,2026-04-18
4106,2026-03-28,wk inc flu hosp,3,26,quantile,0.55,1534,2026-04-18
4107,2026-03-28,wk inc flu hosp,3,26,quantile,0.6,1546,2026-04-18
4108,2026-03-28,wk inc flu hosp,3,26,quantile,0.65,1557,2026-04-18
4109,2026-03-28,wk inc flu hosp,3,26,quantile,0.7,1574,2026-04-18
4110,2026-03-28,wk inc flu hosp,3,26,quantile,0.75,1594,2026-04-18
4111,2026-03-28,wk inc flu hosp,3,26,quantile,0.8,1614,2026-04-18
4112,2026-03-28,wk inc flu hosp,3,26,quantile,0.85,1634,2026-04-18
4113,2026-03-28,wk inc flu hosp,3,26,quantile,0.9,1654,2026-04-18
4114,2026-03-28,wk inc flu hosp,3,26,quantile,0.95,1674,2026-04-18
4115,2026-03-28,wk inc flu hosp,3,26,quantile,0.975,1684,2026-04-18
4116,2026-03-28,wk inc flu hosp,3,26,quantile,0.99,1690,2026-04-18
4117,2026-03-28,wk inc flu hosp,3,27,quantile,0.01,644,2026-04-18
4118,2026-03-28,wk inc flu hosp,3,27,quantile,0.025,645,2026-04-18
4119,2026-03-28,wk inc flu hosp,3,27,quantile,0.05,646,2026-04-18
4120,2026-03-28,wk inc flu hosp,3,27,quantile,0.1,648,2026-04-18
4121,2026-03-28,wk inc flu hosp,3,27,quantile,0.15,650,2026-04-18
4122,2026-03-28,wk inc flu hosp,3,27,quantile,0.2,652,2026-04-18
