,mean,sd,eti89_lb,eti89_ub,ess_bulk,ess_tail,r_hat,mcse_mean,mcse_sd
"H[2023-2024, AL, 12]",55.789608542198756,4.562223030346148,48.46613627741127,63.688381177747296,399.25419188244655,391.2486393323656,1.0105891953985253,0.22969105159277575,0.15621448492181852
"H[2023-2024, AL, 13]",70.02973713257632,5.840068262857673,61.737487647361306,80.1079379493821,462.42117457025705,444.2740970949106,1.0039367129563794,0.26815366078540115,0.18821137835089868
"H[2023-2024, AL, 14]",74.84132325347043,5.760528612507073,66.31943035577204,84.94527268217277,519.7604079087868,386.0805925559278,0.9998832035183659,0.25196585544847905,0.1711954450512385
"H[2023-2024, AL, 15]",80.8458525924929,6.471705873950368,71.17162298775303,91.52138489209939,547.3297246228827,470.73019398938,0.9990030909552194,0.2758355040072395,0.1778947406591475
"H[2023-2024, AL, 16]",103.07745311275215,7.167794860134822,92.1965832801883,115.3337444385248,521.7805925440954,441.6373393304698,1.0067630459417918,0.3142004756405982,0.21480338245637398
"H[2023-2024, AL, 17]",156.6141638328704,9.711650774268138,141.8831119719361,172.1680209417468,547.1533672095445,426.71837828395803,0.9986033020918057,0.41473324802484973,0.34706349379093254
"H[2023-2024, AL, 18]",255.660232422916,12.644438377516707,236.00257748059596,276.22040053137624,583.315295134497,417.79482289397316,0.9944124175491617,0.5219238443050233,0.3587942329949919
"H[2023-2024, AL, 19]",347.8088385581071,16.500801628082705,323.38653591712927,375.83824236895566,538.0495638399823,354.454939741628,1.012568144675837,0.721541358109602,0.5296482264945298
"H[2023-2024, AL, 20]",325.546803613029,16.1775541371971,300.91351620257524,350.99351552193644,470.002716353112,388.15741122863767,1.003558027290971,0.7498920277092862,0.5142224546536377
"H[2023-2024, AL, 21]",226.24670957716435,12.708871690304033,206.61107734899664,246.42813487371848,453.52811929415276,275.6994884157018,1.0167072127157617,0.5927539425432142,0.4022681853394762
"H[2023-2024, AL, 22]",164.0231611642408,9.635591316587771,149.85811772839665,179.46156727695117,624.6859190664716,232.60013238539713,1.0125020742601711,0.3823710745794716,0.2869274088750704
"H[2023-2024, AL, 23]",136.51989722327858,8.82803161787889,123.1217820261092,150.18082381660264,592.0372583520377,394.3028018496375,0.9974037647171564,0.3629343719730588,0.27469200213018613
"H[2023-2024, AL, 24]",119.47165015028939,7.746350196295949,108.152136351479,132.62930789187416,661.6283135612607,460.4031977554767,1.0105022720472279,0.30337564193198047,0.20409956854668881
"H[2023-2024, AL, 25]",113.11225299596632,7.366713394808348,101.6749908509352,124.67462392387223,604.0621869885566,355.0384897955571,1.0144032083187302,0.3006402622794441,0.2071215950414413
"H[2023-2024, AL, 26]",106.18529645463266,7.006719383463466,95.34323383985227,117.7166105919925,640.5418219940597,489.87353264922433,0.9955624875415305,0.27676974986016106,0.18041074066848956
"H[2023-2024, AL, 27]",92.25814667860955,6.749104974061592,81.53348745840965,103.44623768850184,646.7223754355097,392.93132158597496,0.995881918252318,0.26554726443241033,0.17726343978727988
"H[2023-2024, AL, 28]",82.89644959542596,6.046880804311215,73.92758591846437,92.53060099909791,644.1342677730003,420.84694531798607,1.0132606906961548,0.23837532933083574,0.1633607520929104
"H[2023-2024, AL, 29]",78.13162802026392,5.809165454149068,69.72951366336007,87.68999726504508,523.6649870779901,428.2156389434886,1.0047539200131972,0.2552489638857969,0.17760879684181047
"H[2023-2024, AL, 30]",73.38955617869917,5.830865403945225,64.73195672004034,82.72364666065981,494.0128548242118,368.2767861649746,1.0044427202734925,0.26278405972727387,0.17725710191782254
"H[2023-2024, AL, 31]",66.3274656191843,5.41820885601659,58.34909623256017,75.70116555617133,441.3908781446155,388.2257858966894,0.9976991972080651,0.25923917438708594,0.18331652978377838
"H[2023-2024, AL, 32]",53.07569275503308,4.94207780380968,45.70505577074582,61.1375273774002,409.1647504650525,319.46773961242013,0.9960234336412686,0.24495305290099356,0.19308863001387555
"H[2023-2024, AL, 33]",36.519028278136794,4.101727692508265,30.465666235213,43.2565063359995,583.5697675382617,457.27576229267356,0.9971204140804542,0.17091831174963346,0.12816640603155624
"H[2023-2024, AL, 34]",24.037161216850983,3.0600806995730694,19.51325516525368,29.013565856842053,598.2011988624897,413.1971585394135,0.9970820069579077,0.12514622056085387,0.08622857456260374
"H[2023-2024, AL, 35]",16.987701519851086,2.4487186986753486,13.408691310232769,20.85431072376399,598.7716101479368,420.9471924741549,0.9962136407321146,0.09982797148311665,0.06942933691036311
"H[2023-2024, AL, 36]",11.819845021733727,1.8902217636979668,8.870436346111353,14.854528476991938,523.0738467936501,371.8432244412746,0.9977095072307723,0.08241426918284614,0.061179292134557375
"H[2023-2024, AL, 37]",7.878846195770964,1.6754551938049862,5.588596057330827,10.693045825678078,597.3027462201015,360.22075944664846,0.9973498210934417,0.06842410165304492,0.06626634462578139
"H[2023-2024, AL, 38]",6.534055013188481,1.8129185350296662,4.12537393909435,9.844605534089245,619.8164599144937,409.08568680932905,0.9977920324296388,0.07338079218610587,0.06008160372515814
"H[2023-2024, AK, 0]",1.645602175428381,0.28442256780758457,1.2246594174340681,2.1698985782260864,398.0141111942947,331.68643292419716,1.008833538451539,0.014605425114879235,0.011281158831724522
"H[2023-2024, AK, 1]",1.873207675432264,0.26707353649944227,1.4764138556908937,2.3227016253692088,437.0221653364568,364.7740661720219,1.0009281786521331,0.012623176925248378,0.009595319803927372
"H[2023-2024, AK, 2]",2.0430397343261752,0.28765829652392855,1.6194696472207477,2.469827221660287,386.6087136474882,291.7560006671617,1.0021842835551924,0.014347571161783623,0.011235288620552319
"H[2023-2024, AK, 3]",2.436337000566158,0.3537372158033396,1.909187100363485,2.986586043723488,398.79819959564975,357.9233587849986,1.004049812408237,0.017697059547215052,0.012585827075754253
"H[2023-2024, AK, 4]",3.5725013653414766,0.6499789641757805,2.55672639890977,4.574948462522361,183.3114621144411,238.79868366021051,1.0074224152688842,0.047562666705052374,0.03590878778548665
"H[2023-2024, AK, 5]",4.64067965231582,0.8194103878765038,3.3764244876899303,6.054291299190729,509.34182166593763,479.7848766277418,1.0138089025325066,0.03637625587958213,0.024016100671727925
"H[2023-2024, AK, 6]",6.923518630083777,0.942974706529701,5.518495698387475,8.571315418702511,507.6431720568519,458.27244643936615,1.0001164807437364,0.041929029577885184,0.02918854590382052
"H[2023-2024, AK, 7]",9.80655783822515,1.2629512409511467,7.967768415663866,11.933214276431064,380.45921610169637,327.61982766625636,1.0085192807364887,0.06381700489664434,0.04511333551439589
"H[2023-2024, AK, 8]",13.048881645921556,1.3038866206960833,10.964063278756832,15.320633426206161,412.62775974478427,360.2258027018432,1.006818922848021,0.06383901763249193,0.04656161703752005
"H[2023-2024, AK, 9]",19.332198156893043,1.785305706037048,16.40093516251177,22.212477690965056,467.17109774440485,339.9826282646035,1.0026870361447668,0.08366787240683178,0.05706503644947947
"H[2023-2024, AK, 10]",30.074109630431995,2.4003232662758105,26.29676315756882,33.89101324797914,519.9386811264812,348.0461368030061,1.0021637592844903,0.10487350735985884,0.07096939557483394
"H[2023-2024, AK, 11]",37.375900401283545,2.886501872158205,32.875761442432285,42.060424403119164,382.99382611274035,383.60327845039023,0.9970073678825649,0.14887560274868059,0.11374247634095998
"H[2023-2024, AK, 12]",31.275820595965943,2.39412550465422,27.59967844857224,34.90999703249964,507.7644546509677,426.4330254840948,1.0043228025315623,0.10925287391910919,0.07957233343160815
"H[2023-2024, AK, 13]",20.170796266866184,1.8744081708140792,17.17270107065689,23.014747400543726,465.7307448230807,368.8854539013947,1.0179851362756462,0.0842425202536041,0.057184250489451964
"H[2023-2024, AK, 14]",15.934837334686158,1.4129080333034496,13.757510284954444,18.176336847254106,468.53738790095906,452.3104037217482,0.9991849783685257,0.06504768008014104,0.04324733054030144
"H[2023-2024, AK, 15]",14.039483822170496,1.480162433272594,11.548408473558972,16.511637269677866,486.88136097503576,435.6509278238312,0.9988865258825902,0.0668521993122064,0.0473057374265845
"H[2023-2024, AK, 16]",10.330325760749128,1.261872353415406,8.315395311761222,12.36757089086224,530.3690740786805,293.6880141462291,0.9965705983312717,0.055469349201327615,0.03731273254467488
"H[2023-2024, AK, 17]",6.798538191004366,0.9444881896985012,5.388321154192335,8.498071994275172,511.123283603403,417.93817974264965,0.9995236377092458,0.04239221531894845,0.028959429300053005
"H[2023-2024, AK, 18]",5.599813145879373,0.7785527978052957,4.470814770599588,6.816548215926695,554.2906017625982,294.7297338963918,1.0058181700897557,0.032766944365831246,0.02513875818031708
"H[2023-2024, AK, 19]",5.5807682867395725,0.7622732864401152,4.432588922313221,6.729940166597293,482.637161345969,410.50716397543783,0.9991072137617814,0.034451381782185,0.028112201442334176
"H[2023-2024, AK, 20]",5.783758796964879,0.7401213436590193,4.686046076346264,6.9827326350019225,454.36118546427497,369.8616116399208,0.9979146566450743,0.0347625748420217,0.026266366377768365
"H[2023-2024, AK, 21]",6.1899244779214335,0.8390340080078394,4.92015076972704,7.67397830471988,537.523488740384,395.00465726015125,0.9981289502027272,0.036086205504026844,0.02580378090080533
"H[2023-2024, AK, 22]",7.043435462146927,0.8857059128254149,5.649529187250555,8.51908798738181,536.4477786208744,442.00638060194035,0.9964994747816857,0.038275990036971116,0.026076275580720166
"H[2023-2024, AK, 23]",7.85620345951731,0.9912516811458157,6.4022091886098895,9.545207645340923,473.24914029529606,348.0442467784238,1.003274984112361,0.04561662656694607,0.03470473930665365
"H[2023-2024, AK, 24]",8.072066295329378,1.0029504877901552,6.5572220898347044,9.72096076653014,555.5981423826365,428.16577750782363,1.0065720622342054,0.042553252831570076,0.031184327368200645
"H[2023-2024, AK, 25]",7.562361064316008,0.9457730078757287,6.107348887913794,9.144386040230195,556.8851784064049,340.5453910609578,0.9972765937453385,0.03939046543428246,0.028156293386576232
"H[2023-2024, AK, 26]",6.908199955193461,0.866352988397424,5.54465161421643,8.369119797657358,463.2778465979168,410.9229635884117,1.0014278760813666,0.04037842361681474,0.029838130669503797
"H[2023-2024, AK, 27]",6.962838250751149,0.911022638904531,5.639504566317657,8.541604825424551,365.56135324010205,413.5127811399151,1.0006272612081775,0.048015138253262674,0.0368421120366902
"H[2023-2024, AK, 28]",7.48420490698415,0.9546238733706001,6.153065311558104,9.076391617854483,431.6866142400061,441.7185358972154,1.0000582712241695,0.04470876478361487,0.031625665744839264
"H[2023-2024, AK, 29]",7.9636381771366676,0.9368533293128783,6.557350879990956,9.518985184242968,568.4749086915941,455.0918916466781,1.0150340338393222,0.03899892432038206,0.02705053633997445
"H[2023-2024, AK, 30]",8.661895802307724,1.0160443787761133,7.096050137613646,10.357024991039678,518.1385412205781,397.4126727513226,1.0052214866525455,0.04410951454213558,0.03287248316881338
"H[2023-2024, AK, 31]",8.844058648076441,1.0865993166339374,7.331026942956149,10.819075862353207,457.04822941540857,420.2718650825194,1.0002837018363353,0.05095623318014828,0.03829222439850518
"H[2023-2024, AK, 32]",7.87373558221146,1.0366216375057744,6.322862956938817,9.598171706195007,445.768289173582,427.35217503400577,1.0022174888487236,0.04912406633170866,0.04037466924902166
"H[2023-2024, AK, 33]",6.258589484570964,0.9070915012044594,4.908609303413303,7.8125191093575115,616.9254727097324,437.01308620601856,0.9963880215049307,0.03673092728287458,0.02838929880531584
"H[2023-2024, AK, 34]",4.691252984591166,0.7671769725646065,3.607012848801184,5.99603311933283,668.7140201292208,384.79113499100094,1.0013354313472667,0.030215553270559557,0.021873456108482507
"H[2023-2024, AK, 35]",3.749747736112089,0.6294692771415329,2.8057307171833354,4.793973630977046,506.79027335551075,372.3610392194743,1.0123713360315405,0.028069017447472616,0.01817346870772858
"H[2023-2024, AK, 36]",3.726473557399259,0.6039548178897876,2.8625648994786452,4.754493594918111,409.4499293454241,291.786795881284,0.9999826447609487,0.02834248063467679,0.019146178444564874
"H[2023-2024, AK, 37]",4.390152615566449,0.775583625142421,3.2534516476968838,5.75212469454931,379.3631636939288,333.3039671413122,0.998339780875855,0.04003553147259854,0.02989537958654684
"H[2023-2024, AK, 38]",4.489147578185232,0.9995019527539681,3.0702912355965215,6.234668219712863,412.4249001902136,304.39030058242236,1.001350783114409,0.04933627487690196,0.037038616243384635
"H[2023-2024, AZ, 0]",13.544132956805516,2.1096524947750215,10.371299915423256,16.89613239317335,563.6541337845108,403.7375298816819,1.0092149032452005,0.08877703560049144,0.06027282032621694
"H[2023-2024, AZ, 1]",14.512813904757024,1.6487931754548264,11.943078352361086,17.20177768062784,490.9128986853184,485.09877117732947,1.0060528492423364,0.07652913392144936,0.051199560851642005
"H[2023-2024, AZ, 2]",15.522119548975516,1.6846948402205557,12.921265398091899,18.451612996199824,374.22420792615947,336.4896099690698,1.0124444757423599,0.08862119749294431,0.05981993721864188
"H[2023-2024, AZ, 3]",16.40956791261777,1.95282410774728,13.366462852062712,19.60476553503341,438.2412673599133,301.4509271029677,1.004890580709512,0.0936565983905611,0.06266632532180627
"H[2023-2024, AZ, 4]",16.60149095301115,2.066723763638284,13.63971453654604,19.908893585585602,223.33487180143112,266.60016072269775,1.0081716441805666,0.13992716240280711,0.10561339678314897
"H[2023-2024, AZ, 5]",16.764073520372577,2.4826812197032617,13.07945544580384,21.043780930350387,520.5155531250695,300.90761025133344,1.0048101014215793,0.10980021885454988,0.0744667149323707
"H[2023-2024, AZ, 6]",17.673411204669836,2.7863909516061436,13.415917360603009,21.978739722627566,517.2340929260786,437.59565629327284,0.9944187834536774,0.12121787446316236,0.09179881057202026
"H[2023-2024, AZ, 7]",20.69516907474437,3.337387722427512,15.93384275392902,26.369926013352885,489.2048070638684,389.0373812420719,1.0110726500154794,0.14825916128500374,0.1162221826501716
"H[2023-2024, AZ, 8]",26.861701839944576,3.8115698454352076,21.490194080948164,33.36909933893325,584.3922299889446,426.64463896327675,0.9966185513440762,0.15606909004432104,0.11964253984098408
"H[2023-2024, AZ, 9]",36.307839990102906,4.73519127771362,29.047548001835604,44.09442460185713,530.8022825324325,452.5316932156945,1.0000063650641393,0.20513078796967962,0.14463930516927018
"H[2023-2024, AZ, 10]",49.56604424705327,5.358500414378528,41.51917211621638,58.82965062927359,485.6881129141775,429.27419721976,1.0053041132096272,0.24283043667010273,0.1668775555266727
"H[2023-2024, AZ, 11]",73.62579850039896,7.614339168624103,62.21261628203193,85.2132263269614,586.4560883412388,414.0859003126217,1.0056410449730453,0.30484479035456213,0.24849380302455512
"H[2023-2024, AZ, 12]",117.80313705494838,10.372962936313282,102.30666701067565,134.74815199063477,620.9019638740164,453.27709126596534,0.996099482265786,0.4095411030111499,0.36746448595652076
"H[2023-2024, AZ, 13]",175.7117250967837,14.026868195916734,155.62265708394236,197.91491559055078,542.3442270562433,453.16375576642207,0.9940801064498175,0.5996218175574088,0.4662001435495503
"H[2023-2024, AZ, 14]",226.49407516849652,15.301972445240333,202.74771037656112,250.75663944028827,576.3424075418229,391.5701389510698,1.0016376724753577,0.6293819841249542,0.4746342770715959
"H[2023-2024, AZ, 15]",281.6466254507068,18.90291991129978,251.8909180404494,310.5658623754501,697.3849740103758,261.76768504716676,1.0120869195357285,0.714994846204261,0.48280972863138993
"H[2023-2024, AZ, 16]",381.23398223888915,24.014682212278608,344.3056481342007,419.2274583588488,513.941963487046,348.50204816308405,1.0088461768201569,1.0599558706492802,0.7424897823833373
"H[2023-2024, AZ, 17]",582.7389231283834,36.23291541047442,521.8618810667319,638.6381068976846,500.42533698619195,422.31128162132956,0.9970924712577562,1.6210470669078683,1.106924628578407
"H[2023-2024, AZ, 18]",913.7636042380301,50.75409882003321,838.3398198901326,998.650257719438,445.99064658014095,431.1749517435012,1.000838116798833,2.386387304503753,1.6304711977222375
"H[2023-2024, AZ, 19]",1142.556327530898,63.39146089906482,1034.7178584147916,1244.7387007723587,393.9509854560579,437.01308620601856,1.0043314287838232,3.2134136369219473,2.192406515630351
"H[2023-2024, AZ, 20]",974.2931037100717,58.22711685403093,884.7785044879528,1069.4667711961822,479.74188308905127,426.14985925878653,0.9976129798003863,2.6742985979376166,1.8124265427673434
"H[2023-2024, AZ, 21]",724.2391751190761,43.82673779299256,654.569204011865,799.0098081708699,485.5631447493513,481.4904646025682,1.0062607618378028,1.9850039125700718,1.298086231636445
"H[2023-2024, AZ, 22]",624.3256377599497,37.77172175058569,565.7090750783044,683.9640951044797,474.25846248942366,368.04728744195273,0.9964487369907906,1.7401413888617498,1.264508483028016
"H[2023-2024, AZ, 23]",538.8666536914988,34.523641434645505,485.05719212058136,592.0748281969243,557.8881762419065,457.299362523546,1.0009539720546774,1.4611497270695608,1.072512852906684
"H[2023-2024, AZ, 24]",368.4596235961983,26.031956588514067,327.2034565055229,411.0870752601475,473.31357167291065,410.3135164862378,1.0079166276389144,1.2017177651592457,0.8590169987172108
"H[2023-2024, AZ, 25]",239.45378071731176,18.241452066850393,210.65895228719455,269.6909688102138,434.6158910831961,344.4559425305618,0.9977560545755779,0.886694404551567,0.6255176182009975
"H[2023-2024, AZ, 26]",197.9087838991189,16.153242599214202,173.42786986675446,222.99919312182217,464.9222470254717,371.16482701907586,1.012192189921669,0.762260205588382,0.5559575331304684
"H[2023-2024, AZ, 27]",188.90720268404036,14.903786070764305,165.14129421933524,212.6375529266112,523.4293199749014,392.3319169146826,0.9989776364708323,0.6609091637163816,0.44694926069592583
"H[2023-2024, AZ, 28]",173.0714883688037,12.969725785838497,152.79961832923945,193.83781313261926,468.6659240118177,332.7665826312179,1.007555575471524,0.5969228981835318,0.42582424591905477
"H[2023-2024, AZ, 29]",145.14551677051287,12.349408811035458,127.66023055436855,165.7383170818705,468.29685782952004,283.0557993678733,0.9973711749346114,0.568530073659412,0.4898866324007387
"H[2023-2024, AZ, 30]",124.73084450354234,11.410529240330622,106.68077041137958,143.7043088401556,513.7201617293483,364.8813091411035,1.0010518666711086,0.5033529911357482,0.41598681963381806
"H[2023-2024, AZ, 31]",113.01635140917115,10.454307532637728,95.60361107884121,130.8243919400445,531.8666681384826,401.4047578756482,0.9992069572130547,0.45474532064687523,0.3134784902591397
"H[2023-2024, AZ, 32]",99.50467401501832,9.424259852510378,84.9760949005937,114.7436711746192,536.386671000754,396.24532599536565,1.0055286519779776,0.40634867448213974,0.2801960078119516
"H[2023-2024, AZ, 33]",83.75717883248173,8.178541410714887,70.20062695466203,97.5907248156207,392.6023689869433,390.0870395200327,0.999798460692638,0.4192024618952582,0.30308222632150256
"H[2023-2024, AZ, 34]",77.64567064058616,8.116237052159548,65.15067970486434,91.386911566534,435.4999887361865,395.8748209014128,0.9948259994775202,0.3912970591550687,0.26190321121713345
"H[2023-2024, AZ, 35]",85.84751176012047,8.396315839622401,72.51915907079825,100.17785711083471,509.63932782219024,431.61988687280524,0.9979292948804186,0.3712403027774722,0.2689396500489503
"H[2023-2024, AZ, 36]",93.2892642799359,9.035318604134925,78.50791011278817,107.43489605748371,482.2882322957049,385.39352300523336,1.0297018734339198,0.41039096367553046,0.262572653913613
"H[2023-2024, AZ, 37]",81.84867120036212,9.777699574170143,67.63531449796614,97.29068245936243,489.90755644718297,401.1994053087882,0.9939234251763833,0.4322730815743179,0.27347417967569715
"H[2023-2024, AZ, 38]",67.37122567634971,9.246796309058885,53.325380077569676,82.75279673671297,478.205357713385,309.3358522816725,1.0155395474829694,0.4211519394417966,0.2743153733490819
"H[2023-2024, AR, 0]",4.890244535687499,0.9482628599520685,3.4114762069974867,6.520860956959931,620.6148493373021,367.3120903042755,0.9962061377610318,0.03858595076255626,0.02809483388548477
"H[2023-2024, AR, 1]",4.993098404322949,0.8368142029091787,3.7171572765451786,6.418629394851686,563.9530318069237,387.10805520929097,0.9941546832866925,0.03507506104675742,0.025564330488327573
"H[2023-2024, AR, 2]",5.093837194542362,0.8472356871085465,3.8539448213575707,6.5531744517095625,507.029377848695,452.70976585099504,0.9961538025080952,0.03742071457487486,0.02771617480157374
"H[2023-2024, AR, 3]",5.204252405422373,0.9023348565524133,3.887147284205214,6.761538883892812,520.9275016211958,375.67730848329876,0.997333437602265,0.039393706364362784,0.03095313392443226
"H[2023-2024, AR, 4]",5.560507226133009,0.9003528716223502,4.202496778294221,7.15002975401935,299.51694311282307,361.07726729818495,1.01699869169284,0.05136994523621377,0.034923061121235034
"H[2023-2024, AR, 5]",7.1265081471718785,1.3242940418440758,5.185985880997038,9.411971994585446,672.7193636030917,275.0417374181306,0.9997177399544688,0.05037670566251715,0.03842141617838044
"H[2023-2024, AR, 6]",9.916345573730847,1.8470941782572485,7.290072660002132,13.045287665158519,1040.823996531185,376.7804589322998,1.002186423115555,0.05732498358924556,0.05372077216107472
"H[2023-2024, AR, 7]",12.096044509026832,2.0533759664116897,9.02985556595456,15.564238788385152,630.5080420549939,418.4967460587195,1.003235411678745,0.07968867862582467,0.06165670980985236
"H[2023-2024, AR, 8]",12.566216559574674,2.067864527727577,9.626528388621377,16.080782254683623,497.590143878581,116.4216355668348,1.016852257999645,0.09472005798078181,0.07721674185998746
"H[2023-2024, AR, 9]",13.132045462110687,2.188317929713305,10.007311403594036,16.60773233661091,447.57523467289576,454.38310632711693,1.014325975737257,0.1046953305813589,0.07161073750659117
"H[2023-2024, AR, 10]",14.98924917823525,2.2417625470849813,11.532563082497955,18.694915105238973,404.36834555472427,373.44612930708354,1.0036214346466328,0.1106910274193595,0.08645602202183376
"H[2023-2024, AR, 11]",17.75399460011449,2.57536201798542,13.6009851538423,21.72604978746099,488.8216450107646,408.52570213498944,1.0037428925111553,0.1176514151741711,0.09608143607877578
"H[2023-2024, AR, 12]",20.362665319901726,2.6402035569461977,16.118750110144557,24.645704285662816,588.8835964431908,427.6998408095969,1.00207203001944,0.10916903251449109,0.07007578655877637
"H[2023-2024, AR, 13]",22.661760011887264,2.9340384656641603,18.140129255088862,27.27687486142311,477.83288242568597,435.9989342671184,1.0048600122143263,0.13363295167460001,0.09808019468363607
"H[2023-2024, AR, 14]",25.533667744186577,2.998121468012932,21.14150772585707,30.397051865007104,440.1331014800367,393.6632300152435,1.002293575528507,0.1423634349668737,0.10008568864993973
"H[2023-2024, AR, 15]",29.465197444905172,3.480941284196531,24.041514639220026,35.44256869096255,510.944445518447,450.3590837599659,0.9991541814013694,0.15471982980689963,0.11584635677262356
"H[2023-2024, AR, 16]",36.460717368112206,3.745617320237772,30.85794440920616,42.76749403950777,745.9087243099971,439.5231835525835,0.9995051328127911,0.13701750606385119,0.10272933993684238
"H[2023-2024, AR, 17]",55.41185350490272,4.979488379954572,47.93313825059293,63.63632024044029,706.6526262535864,514.1731744660466,0.9983961225809537,0.187906216166137,0.13901690946201134
"H[2023-2024, AR, 18]",104.81511154436768,6.951347227456703,94.39937058276585,115.778177146627,499.94493525199215,476.5393423283201,1.0051733383653885,0.3097566862450894,0.23078060310968218
"H[2023-2024, AR, 19]",186.0231668008176,10.854241494133188,169.1661868456632,202.7886470753157,426.2479171059853,339.94800803486504,0.998239091218327,0.5284818851181562,0.3714192516829069
"H[2023-2024, AR, 20]",228.7752673306091,12.608468540713512,209.15629905350673,249.20612481992487,474.6827493241157,413.80598476244427,1.0010369419362377,0.5800056852282491,0.3871048618910992
"H[2023-2024, AR, 21]",214.80682287646195,12.094641138911047,195.7558904657947,233.35779062616746,492.4649313251431,385.32202794482885,0.998752062958327,0.547110467897283,0.3915835026884596
"H[2023-2024, AR, 22]",221.09241530532847,12.584238300953789,201.5466360675964,241.96722475411232,521.6911024462403,432.9537645134117,0.9999729976805126,0.5591541529088906,0.34132146481915077
"H[2023-2024, AR, 23]",256.1574574145594,13.476648955189722,236.12471961151223,276.02224764291304,408.8435695974146,260.36764283772357,0.999917761652826,0.6682522015366174,0.5198760236006749
"H[2023-2024, AR, 24]",276.50487189733036,13.484462905930297,255.24803978043923,299.21599433849104,423.76026038750416,395.95300384743837,0.9961525184097496,0.6519011782815597,0.47959180981163335
"H[2023-2024, AR, 25]",276.2139486298165,15.070699960362655,252.02853732723543,298.4651364749524,607.7728005665062,437.1585196559862,0.9971721919802298,0.6216954730219243,0.475438522298803
"H[2023-2024, AR, 26]",269.7891522984795,14.692668750782017,246.98548041391362,292.16710093991065,615.8642017874721,388.87693892634724,1.0041566601255705,0.5960100369636662,0.3799525338904041
"H[2023-2024, AR, 27]",269.06346227934097,14.414832630100165,245.87623619376808,292.2482136546025,572.09665007457,389.5820470987011,1.0002060299227824,0.6002050283221064,0.3944890833258132
"H[2023-2024, AR, 28]",268.1801359873454,14.044324074900045,245.84543414405636,290.52272369270435,514.271352206684,405.40660157736784,1.003954774865676,0.6195061687614986,0.40813827560944754
"H[2023-2024, AR, 29]",242.11291068645318,13.197087709439808,222.50758023608753,262.9074364707352,553.4920688811038,431.95419542493903,1.0033749756789057,0.5563028775494321,0.38277933208112075
"H[2023-2024, AR, 30]",182.3018638229265,10.823262219443475,164.56832389959607,199.59594937739377,511.5311331484976,432.4822544379657,1.0010793921322012,0.4789653072108793,0.3599492646202779
"H[2023-2024, AR, 31]",120.45494298313035,8.39640868001376,107.53318627750139,134.77023407374412,550.6344715017071,390.864273434209,0.9973241646966898,0.3570344911549506,0.24007486954960558
"H[2023-2024, AR, 32]",81.67377934439472,6.5369424407253005,71.45241538238355,91.95068045206345,480.09797148614433,437.24873965947387,1.0015883555340825,0.2966380642526299,0.19973120483795512
"H[2023-2024, AR, 33]",58.43095882721513,5.2660297347129195,50.59252715684347,67.89076279101198,516.6421735536454,353.33146222623117,1.003734585628122,0.23355182994577156,0.16190352065676522
"H[2023-2024, AR, 34]",42.65774240308377,4.3969540853107665,36.162326762035015,49.36424175209594,470.9116345458246,416.8087267893952,1.0034603284926076,0.2018333505403578,0.15239846561824402
"H[2023-2024, AR, 35]",31.935970653713913,3.825494672213984,26.348385603675627,38.511852855978624,503.97249408381543,331.3312147938625,1.001432475079139,0.16875222760550043,0.11624692704814382
"H[2023-2024, AR, 36]",24.51677728072792,3.0559938021499593,19.85775488338152,29.919403703201233,580.2510219313103,418.7544520819002,1.0005048768401272,0.1292764156615788,0.08604486609785494
"H[2023-2024, AR, 37]",18.025131878142993,2.9604541479754904,13.708945951756569,23.023352767641967,536.4241023836511,380.24272866391624,0.9956859572268143,0.13005931443751292,0.09914542777639225
"H[2023-2024, AR, 38]",12.197030674246452,2.4211374986681142,8.25530383262368,16.090703909337332,635.2184684405217,377.95304053111613,1.0015066481874928,0.09864640740684223,0.07293692139203944
"H[2023-2024, CA, 0]",51.98106791000168,6.886416813225532,41.22279766559023,63.299948591880906,641.0335521457799,433.8483798170881,1.0054192624557645,0.27112595501458603,0.18349416764525847
"H[2023-2024, CA, 1]",54.37852491810878,4.964576548974027,46.71579538866668,62.10043176282136,616.1104036869225,437.59565629327284,0.9971980259476662,0.20018502461833404,0.12769773738480464
"H[2023-2024, CA, 2]",57.02212369088038,4.800309555717843,49.230300024628555,64.55011975714328,346.67172845586674,362.34972246336787,1.0029702596355234,0.25682159646638003,0.17549257805597368
"H[2023-2024, CA, 3]",58.927297169658495,5.569984146342318,50.04223813439573,67.6406748187228,335.8362721842055,348.44220763172234,0.9978669992350861,0.3047581354276551,0.208149712693448
"H[2023-2024, CA, 4]",58.02647180315801,6.101368485756077,48.47599062393873,68.4031467243516,232.03066100084996,238.80685671291604,1.0189134896134155,0.40686182368498836,0.2882615795093902
"H[2023-2024, CA, 5]",55.93108098589015,7.098509352939419,45.846489654123005,67.11268096769787,588.8593983615277,437.48368904476644,1.0046251201143104,0.29457642972258513,0.22039411137913792
"H[2023-2024, CA, 6]",50.904652766394044,6.1965268892616,41.632331126807124,61.35987126972383,435.9682227886483,413.9585920825748,1.0016498726158434,0.3007187003366534,0.22278856717681253
"H[2023-2024, CA, 7]",49.48118111423586,6.634191659764586,39.65148800538032,61.28120431117759,316.7273507935822,385.35222550443046,1.0037187895566935,0.38687191205477117,0.2875264056535281
